timestamp,steps
2024-11-13T17:14:00Z,127
2024-11-13T17:15:00Z,110
2024-11-13T17:16:00Z,120
2024-11-13T17:17:00Z,26
2024-11-13T17:18:00Z,41
2024-11-13T17:20:00Z,84
2024-11-13T17:21:00Z,120
2024-11-13T17:22:00Z,107
2024-11-13T17:23:00Z,117
2024-11-13T17:24:00Z,109
2024-11-13T17:25:00Z,111
2024-11-13T17:26:00Z,125
2024-11-13T17:27:00Z,117
2024-11-13T17:28:00Z,124
2024-11-13T17:29:00Z,126
2024-11-13T17:30:00Z,114
2024-11-13T17:31:00Z,91
2024-11-13T17:32:00Z,90
2024-11-13T17:33:00Z,116
2024-11-13T17:34:00Z,107
2024-11-13T17:35:00Z,121
2024-11-13T17:36:00Z,111
2024-11-13T17:37:00Z,112
2024-11-13T17:38:00Z,101
2024-11-13T17:39:00Z,20
2024-11-13T17:41:00Z,9
2024-11-13T17:42:00Z,4
2024-11-13T17:43:00Z,100
2024-11-13T17:44:00Z,122
2024-11-13T17:45:00Z,113
2024-11-13T17:46:00Z,115
2024-11-13T17:47:00Z,128
2024-11-13T17:48:00Z,121
2024-11-13T17:49:00Z,118
2024-11-13T17:50:00Z,75
2024-11-13T17:51:00Z,38
2024-11-13T17:52:00Z,93
2024-11-13T17:53:00Z,106
2024-11-13T17:54:00Z,129
2024-11-13T17:55:00Z,123
2024-11-13T17:56:00Z,112
2024-11-13T17:57:00Z,120
2024-11-13T17:58:00Z,109
2024-11-13T17:59:00Z,111
2024-11-13T18:00:00Z,112
2024-11-13T18:01:00Z,118
2024-11-13T18:02:00Z,119
2024-11-13T18:03:00Z,119
2024-11-13T18:04:00Z,97
2024-11-13T18:05:00Z,117
2024-11-13T18:06:00Z,118
2024-11-13T18:07:00Z,113
2024-11-13T18:08:00Z,112
2024-11-13T18:09:00Z,115
2024-11-13T18:10:00Z,114
2024-11-13T18:11:00Z,110
2024-11-13T18:12:00Z,106
2024-11-13T18:13:00Z,114
2024-11-13T18:14:00Z,112
2024-11-13T18:15:00Z,109
2024-11-13T18:16:00Z,109
2024-11-13T18:17:00Z,122
2024-11-13T18:18:00Z,128
2024-11-13T18:19:00Z,115
2024-11-13T18:20:00Z,106
2024-11-13T18:21:00Z,100
2024-11-13T18:22:00Z,47
2024-11-13T18:23:00Z,63
2024-11-13T18:24:00Z,109
2024-11-13T18:25:00Z,103
2024-11-13T18:26:00Z,73
2024-11-13T18:27:00Z,11
2024-11-13T18:28:00Z,47
2024-11-13T18:29:00Z,9
2024-11-13T18:32:00Z,8
2024-11-13T18:33:00Z,22
2024-11-13T18:34:00Z,8
2024-11-13T18:35:00Z,47
2024-11-13T18:36:00Z,26
2024-11-13T18:37:00Z,47
2024-11-13T18:38:00Z,42
2024-11-13T18:39:00Z,63
2024-11-13T18:40:00Z,29
2024-11-13T18:41:00Z,28
2024-11-13T18:42:00Z,54
2024-11-13T18:43:00Z,36
2024-11-13T18:44:00Z,50
2024-11-13T18:45:00Z,76
2024-11-13T18:46:00Z,53
2024-11-13T18:48:00Z,16
2024-11-13T18:49:00Z,21
2024-11-13T18:50:00Z,21
2024-11-13T18:51:00Z,21
2024-11-13T18:52:00Z,34
2024-11-13T18:53:00Z,74
2024-11-13T18:54:00Z,5
2024-11-13T18:58:00Z,32
2024-11-13T18:59:00Z,111
2024-11-13T19:00:00Z,115
2024-11-13T19:01:00Z,118
2024-11-13T19:02:00Z,119
2024-11-13T19:03:00Z,116
2024-11-13T19:04:00Z,117
2024-11-13T19:05:00Z,97
2024-11-13T19:06:00Z,29
2024-11-13T19:07:00Z,13
2024-11-13T19:09:00Z,45
2024-11-13T19:10:00Z,113
2024-11-13T19:11:00Z,62
2024-11-13T19:12:00Z,12
2024-11-13T19:15:00Z,16
2024-11-13T19:16:00Z,8
2024-11-13T19:18:00Z,13
2024-11-13T19:21:00Z,7
2024-11-13T19:24:00Z,28
2024-11-13T19:25:00Z,41
2024-11-13T19:26:00Z,69
2024-11-13T19:27:00Z,45
2024-11-13T19:28:00Z,5
2024-11-13T19:29:00Z,10
2024-11-13T19:39:00Z,18
2024-11-13T19:50:00Z,4
2024-11-13T19:51:00Z,19
2024-11-13T19:54:00Z,5
2024-11-13T19:55:00Z,4
2024-11-13T19:59:00Z,18
2024-11-13T20:00:00Z,12
2024-11-13T20:01:00Z,19
2024-11-13T20:03:00Z,36
2024-11-13T20:05:00Z,9
2024-11-13T20:08:00Z,68
2024-11-13T20:09:00Z,118
2024-11-13T20:10:00Z,88
2024-11-13T20:11:00Z,107
2024-11-13T20:12:00Z,114
2024-11-13T20:13:00Z,61
2024-11-13T20:14:00Z,119
2024-11-13T20:15:00Z,117
2024-11-13T20:16:00Z,115
2024-11-13T20:17:00Z,112
2024-11-13T20:18:00Z,112
2024-11-13T20:19:00Z,114
2024-11-13T20:20:00Z,117
2024-11-13T20:21:00Z,93
2024-11-13T20:22:00Z,81
2024-11-13T20:23:00Z,25
2024-11-13T20:25:00Z,30
2024-11-13T20:27:00Z,30
2024-11-13T20:28:00Z,22
2024-11-13T20:29:00Z,14
2024-11-13T20:30:00Z,29
2024-11-13T20:31:00Z,46
2024-11-13T20:32:00Z,20
2024-11-13T20:33:00Z,107
2024-11-13T20:34:00Z,116
2024-11-13T20:35:00Z,109
2024-11-13T20:36:00Z,113
2024-11-13T20:37:00Z,109
2024-11-13T20:38:00Z,114
2024-11-13T20:39:00Z,119
2024-11-13T20:40:00Z,116
2024-11-13T20:41:00Z,107
2024-11-13T20:42:00Z,112
2024-11-13T20:43:00Z,51
2024-11-13T20:44:00Z,35
2024-11-13T20:54:00Z,6
2024-11-13T20:56:00Z,7
2024-11-13T20:59:00Z,14
2024-11-13T21:05:00Z,4
2024-11-13T21:14:00Z,6
2024-11-13T21:18:00Z,12
2024-11-13T21:21:00Z,18
2024-11-13T21:22:00Z,6
2024-11-13T21:27:00Z,6
2024-11-13T21:30:00Z,25
2024-11-13T21:37:00Z,11
2024-11-13T21:41:00Z,5
2024-11-13T21:42:00Z,8
2024-11-13T21:43:00Z,8
2024-11-13T21:45:00Z,26
2024-11-13T21:49:00Z,8
2024-11-13T21:51:00Z,5
2024-11-13T21:55:00Z,8
2024-11-13T21:56:00Z,15
2024-11-13T21:58:00Z,8
2024-11-13T22:05:00Z,15
2024-11-13T22:13:00Z,14
2024-11-13T22:15:00Z,48
2024-11-13T22:16:00Z,81
2024-11-13T22:17:00Z,93
2024-11-13T22:18:00Z,92
2024-11-13T22:19:00Z,103
2024-11-13T22:20:00Z,107
2024-11-13T22:21:00Z,108
2024-11-13T22:22:00Z,109
2024-11-13T22:23:00Z,108
2024-11-13T22:24:00Z,108
2024-11-13T22:25:00Z,107
2024-11-13T22:26:00Z,110
2024-11-13T22:27:00Z,97
2024-11-13T22:28:00Z,71
2024-11-13T22:29:00Z,40
2024-11-13T22:30:00Z,4
2024-11-13T22:32:00Z,19
2024-11-13T22:33:00Z,12
2024-11-13T22:34:00Z,13
2024-11-13T22:35:00Z,8
2024-11-13T22:36:00Z,15
2024-11-13T22:37:00Z,11
2024-11-13T22:38:00Z,7
2024-11-13T22:40:00Z,66
2024-11-13T22:41:00Z,9
2024-11-13T22:51:00Z,32
2024-11-13T22:52:00Z,9
2024-11-13T22:53:00Z,11
2024-11-13T22:54:00Z,33
2024-11-13T22:55:00Z,32
2024-11-13T22:56:00Z,10
2024-11-13T22:57:00Z,61
2024-11-13T22:58:00Z,14
2024-11-13T22:59:00Z,8
2024-11-13T23:00:00Z,24
2024-11-13T23:01:00Z,51
2024-11-13T23:02:00Z,99
2024-11-13T23:03:00Z,81
2024-11-13T23:04:00Z,80
2024-11-13T23:05:00Z,94
2024-11-13T23:06:00Z,100
2024-11-13T23:07:00Z,109
2024-11-13T23:08:00Z,103
2024-11-13T23:09:00Z,98
2024-11-13T23:10:00Z,96
2024-11-13T23:11:00Z,102
2024-11-13T23:12:00Z,98
2024-11-13T23:13:00Z,69
2024-11-13T23:14:00Z,84
2024-11-13T23:15:00Z,101
2024-11-13T23:16:00Z,106
2024-11-13T23:17:00Z,104
2024-11-13T23:18:00Z,44
2024-11-13T23:19:00Z,26
2024-11-13T23:20:00Z,7
2024-11-13T23:21:00Z,31
2024-11-13T23:25:00Z,12
2024-11-13T23:27:00Z,7
2024-11-13T23:30:00Z,4
2024-11-13T23:33:00Z,53
2024-11-13T23:34:00Z,16
2024-11-13T23:37:00Z,16
2024-11-13T23:38:00Z,19
2024-11-13T23:39:00Z,23
2024-11-13T23:40:00Z,12
2024-11-13T23:41:00Z,31
2024-11-13T23:42:00Z,22
2024-11-13T23:44:00Z,15
