timestamp,latitude,longitude,altitude
2024-10-30T16:29:03Z,51.450043,-0.036788,92.3
2024-10-30T16:29:04Z,51.450023,-0.036745,87.0
2024-10-30T16:29:05Z,51.45014,-0.036833,66.1
2024-10-30T16:29:06Z,51.450223,-0.037078,50.599
2024-10-30T16:29:07Z,51.45009,-0.037045,60.599
2024-10-30T16:29:08Z,51.450007,-0.036975,68.1
2024-10-30T16:29:09Z,51.44983,-0.036875,72.43333333333332
2024-10-30T16:29:10Z,51.449819,-0.036871,76.76666666666667
2024-10-30T16:29:11Z,51.44984,-0.036907,81.1
2024-10-30T16:29:12Z,51.449812,-0.036875,80.6
2024-10-30T16:29:13Z,51.449753,-0.036833,80.8
2024-10-30T16:29:14Z,51.449728,-0.036805,83.3
2024-10-30T16:29:15Z,51.449688,-0.036842,85.1
2024-10-30T16:29:16Z,51.449702,-0.036925,85.1
2024-10-30T16:29:17Z,51.449743,-0.036925,85.8
2024-10-30T16:29:18Z,51.44973,-0.036888,88.1
2024-10-30T16:29:19Z,51.44972,-0.036842,88.6
2024-10-30T16:29:20Z,51.449703,-0.036813,89.5
2024-10-30T16:29:21Z,51.449715,-0.036807,88.6
2024-10-30T16:29:22Z,51.449743,-0.036823,87.3
2024-10-30T16:29:23Z,51.449725,-0.036818,88.1
2024-10-30T16:29:24Z,51.449707,-0.036815,89.1
2024-10-30T16:29:25Z,51.449683,-0.036825,90.3
2024-10-30T16:29:26Z,51.449655,-0.036838,92.3
2024-10-30T16:29:27Z,51.449615,-0.03686,94.3
2024-10-30T16:29:28Z,51.449592,-0.036883,97.0
2024-10-30T16:29:29Z,51.449568,-0.03687,97.8
2024-10-30T16:29:30Z,51.449532,-0.036883,102.8
2024-10-30T16:29:31Z,51.449527,-0.036768,106.3
2024-10-30T16:29:32Z,51.449485,-0.036553,111.0
2024-10-30T16:29:33Z,51.449532,-0.036487,112.6
2024-10-30T16:29:34Z,51.449517,-0.036502,116.8
2024-10-30T16:29:35Z,51.44948,-0.036518,121.1
2024-10-30T16:29:36Z,51.449453,-0.036525,125.1
2024-10-30T16:29:37Z,51.449422,-0.036518,129.6
2024-10-30T16:29:38Z,51.449385,-0.03651,134.799
2024-10-30T16:29:39Z,51.449352,-0.036502,139.1
2024-10-30T16:29:40Z,51.449325,-0.036493,142.6
2024-10-30T16:29:41Z,51.449292,-0.036483,147.1
