timestamp,distance
2024-10-30T00:15:00Z,44.96
2024-10-30T00:17:00Z,12.5
2024-10-30T00:44:00Z,1.34
2024-10-30T01:22:00Z,5.37
2024-10-30T01:56:00Z,11.41
2024-10-30T10:34:00Z,8.05
2024-10-30T11:02:00Z,113.45
2024-10-30T11:10:00Z,6.3
2024-10-30T11:11:00Z,16.8
2024-10-30T11:12:00Z,11.8
2024-10-30T11:13:00Z,21.7
2024-10-30T11:14:00Z,33.6
2024-10-30T11:15:00Z,21.0
2024-10-30T11:16:00Z,32.2
2024-10-30T11:17:00Z,55.3
2024-10-30T11:18:00Z,0.7
2024-10-30T11:19:00Z,25.9
2024-10-30T11:22:00Z,21.7
2024-10-30T11:23:00Z,14.7
2024-10-30T12:07:00Z,25.2
2024-10-30T12:09:00Z,4.2
2024-10-30T12:10:00Z,4.8
2024-10-30T12:12:00Z,19.6
2024-10-30T12:13:00Z,7.0
2024-10-30T12:15:00Z,13.3
2024-10-30T12:16:00Z,10.5
2024-10-30T12:27:00Z,42.6
2024-10-30T12:28:00Z,5.6
2024-10-30T12:52:00Z,7.0
2024-10-30T12:53:00Z,12.6
2024-10-30T12:56:00Z,5.6
2024-10-30T12:58:00Z,14.0
2024-10-30T13:19:00Z,3.5
2024-10-30T13:34:00Z,14.7
2024-10-30T13:35:00Z,16.8
2024-10-30T13:39:00Z,5.6
2024-10-30T13:47:00Z,12.6
2024-10-30T13:55:00Z,7.7
2024-10-30T13:57:00Z,5.6
2024-10-30T14:08:00Z,16.1
2024-10-30T14:09:00Z,22.4
2024-10-30T14:10:00Z,20.3
2024-10-30T14:11:00Z,16.8
2024-10-30T14:12:00Z,37.1
2024-10-30T14:13:00Z,20.9
2024-10-30T14:14:00Z,9.1
2024-10-30T14:21:00Z,21.0
2024-10-30T14:22:00Z,39.9
2024-10-30T14:23:00Z,39.9
2024-10-30T14:24:00Z,27.3
2024-10-30T14:25:00Z,41.3
2024-10-30T14:26:00Z,21.7
2024-10-30T14:27:00Z,18.2
2024-10-30T14:31:00Z,39.2
2024-10-30T14:32:00Z,16.1
2024-10-30T14:34:00Z,5.6
2024-10-30T14:37:00Z,8.3
2024-10-30T14:38:00Z,6.2
2024-10-30T14:39:00Z,4.2
2024-10-30T14:40:00Z,10.5
2024-10-30T14:41:00Z,18.8
2024-10-30T14:42:00Z,11.2
2024-10-30T14:43:00Z,10.5
2024-10-30T14:46:00Z,18.2
2024-10-30T14:47:00Z,32.2
2024-10-30T14:48:00Z,4.8
2024-10-30T14:49:00Z,45.5
2024-10-30T14:50:00Z,45.5
2024-10-30T14:51:00Z,56.7
2024-10-30T14:52:00Z,30.7
2024-10-30T14:53:00Z,28.0
2024-10-30T14:54:00Z,51.0
2024-10-30T14:55:00Z,82.5
2024-10-30T14:56:00Z,68.8
2024-10-30T14:57:00Z,84.6
2024-10-30T14:58:00Z,76.9
2024-10-30T14:59:00Z,69.2
2024-10-30T15:00:00Z,78.8
2024-10-30T15:01:00Z,79.6
2024-10-30T15:02:00Z,81.7
2024-10-30T15:03:00Z,87.2
2024-10-30T15:04:00Z,66.7
2024-10-30T15:05:00Z,66.7
2024-10-30T15:14:00Z,1.6
2024-10-30T15:15:00Z,1.8
2024-10-30T15:21:00Z,3.5
2024-10-30T15:29:00Z,5.6
2024-10-30T15:30:00Z,5.6
2024-10-30T15:31:00Z,5.6
2024-10-30T15:33:00Z,2.7
2024-10-30T15:37:00Z,47.6
2024-10-30T15:38:00Z,49.6
2024-10-30T15:39:00Z,52.4
2024-10-30T15:40:00Z,29.4
2024-10-30T15:41:00Z,5.6
2024-10-30T15:50:00Z,32.8
2024-10-30T15:51:00Z,40.5
2024-10-30T15:52:00Z,4.9
2024-10-30T16:04:00Z,5.6
2024-10-30T16:06:00Z,30.0
2024-10-30T16:07:00Z,71.3
2024-10-30T16:08:00Z,69.3
2024-10-30T16:09:00Z,41.0
2024-10-30T16:10:00Z,35.5
2024-10-30T16:11:00Z,79.6
2024-10-30T16:12:00Z,80.8
2024-10-30T16:13:00Z,80.3
2024-10-30T16:14:00Z,81.5
2024-10-30T16:15:00Z,78.4
2024-10-30T16:16:00Z,77.2
2024-10-30T16:17:00Z,77.3
2024-10-30T16:18:00Z,68.8
2024-10-30T16:19:00Z,40.1
2024-10-30T16:20:00Z,27.3
2024-10-30T16:21:00Z,23.0
2024-10-30T16:22:00Z,2.7
2024-10-30T16:30:00Z,21.0
2024-10-30T16:31:00Z,31.6
2024-10-30T16:32:00Z,81.5
2024-10-30T16:33:00Z,152.3
2024-10-30T16:34:00Z,56.7
2024-10-30T16:35:00Z,39.4
2024-10-30T16:36:00Z,23.2
2024-10-30T16:37:00Z,13.4
2024-10-30T16:42:00Z,21.9
2024-10-30T16:43:00Z,54.6
2024-10-30T16:44:00Z,4.3
2024-10-30T16:45:00Z,8.3
2024-10-30T16:48:00Z,8.1
2024-10-30T16:49:00Z,18.5
2024-10-30T16:53:00Z,85.9
2024-10-30T16:54:00Z,18.7
2024-10-30T16:55:00Z,94.5
2024-10-30T16:56:00Z,66.1
2024-10-30T16:57:00Z,102.5
2024-10-30T16:58:00Z,87.8
2024-10-30T16:59:00Z,87.3
2024-10-30T17:00:00Z,95.2
2024-10-30T17:01:00Z,85.6
2024-10-30T17:02:00Z,56.2
2024-10-30T17:03:00Z,84.1
2024-10-30T17:04:00Z,71.1
2024-10-30T17:05:00Z,7.2
2024-10-30T17:06:00Z,33.2
2024-10-30T17:07:00Z,41.6
2024-10-30T17:08:00Z,88.1
2024-10-30T17:09:00Z,97.7
2024-10-30T17:10:00Z,101.7
2024-10-30T17:11:00Z,121.3
2024-10-30T17:12:00Z,115.3
2024-10-30T17:13:00Z,114.6
2024-10-30T17:14:00Z,132.6
2024-10-30T17:15:00Z,77.3
2024-10-30T17:16:00Z,96.7
2024-10-30T17:17:00Z,98.8
2024-10-30T17:18:00Z,37.3
2024-10-30T17:19:00Z,12.0
2024-10-30T17:20:00Z,65.7
2024-10-30T17:21:00Z,76.8
2024-10-30T17:22:00Z,93.8
2024-10-30T17:23:00Z,91.9
2024-10-30T17:24:00Z,118.2
2024-10-30T17:25:00Z,90.6
2024-10-30T17:26:00Z,129.3
2024-10-30T17:27:00Z,92.0
2024-10-30T17:28:00Z,42.1
2024-10-30T17:29:00Z,92.8
2024-10-30T17:30:00Z,97.8
2024-10-30T17:31:00Z,102.7
2024-10-30T17:32:00Z,84.4
2024-10-30T17:33:00Z,85.6
2024-10-30T17:34:00Z,86.3
2024-10-30T17:35:00Z,93.9
2024-10-30T17:36:00Z,117.9
2024-10-30T17:37:00Z,39.3
2024-10-30T17:38:00Z,4.2
2024-10-30T17:39:00Z,3.5
2024-10-30T17:40:00Z,9.7
2024-10-30T17:41:00Z,118.3
2024-10-30T17:42:00Z,92.8
2024-10-30T17:43:00Z,71.8
2024-10-30T17:44:00Z,81.5
2024-10-30T17:45:00Z,74.2
2024-10-30T17:46:00Z,0.1
2024-10-30T17:50:00Z,1.2
2024-10-30T17:51:00Z,3.6
2024-10-30T17:52:00Z,22.6
2024-10-30T17:53:00Z,73.1
2024-10-30T17:54:00Z,80.2
2024-10-30T17:55:00Z,67.8
2024-10-30T17:56:00Z,104.2
2024-10-30T17:57:00Z,123.5
2024-10-30T17:58:00Z,95.3
2024-10-30T17:59:00Z,112.9
2024-10-30T18:00:00Z,97.7
2024-10-30T18:01:00Z,49.7
2024-10-30T18:02:00Z,112.3
2024-10-30T18:03:00Z,102.2
2024-10-30T18:04:00Z,62.8
2024-10-30T18:05:00Z,104.1
2024-10-30T18:06:00Z,58.8
2024-10-30T18:07:00Z,42.1
2024-10-30T18:08:00Z,2.7
2024-10-30T18:09:00Z,73.3
2024-10-30T18:10:00Z,87.6
2024-10-30T18:11:00Z,62.6
2024-10-30T18:12:00Z,55.8
2024-10-30T18:13:00Z,83.7
2024-10-30T18:14:00Z,86.9
2024-10-30T18:15:00Z,89.2
2024-10-30T18:16:00Z,104.5
2024-10-30T18:17:00Z,93.2
2024-10-30T18:18:00Z,95.4
2024-10-30T18:19:00Z,81.6
2024-10-30T18:20:00Z,70.3
2024-10-30T18:21:00Z,87.6
2024-10-30T18:22:00Z,78.9
2024-10-30T18:23:00Z,90.3
2024-10-30T18:24:00Z,77.8
2024-10-30T18:25:00Z,69.7
2024-10-30T18:26:00Z,9.5
2024-10-30T18:27:00Z,21.6
2024-10-30T18:28:00Z,87.7
2024-10-30T18:29:00Z,63.7
2024-10-30T18:30:00Z,85.8
2024-10-30T18:31:00Z,69.9
2024-10-30T18:32:00Z,7.0
2024-10-30T18:34:00Z,25.8
2024-10-30T18:35:00Z,71.3
2024-10-30T18:36:00Z,71.8
2024-10-30T18:37:00Z,79.6
2024-10-30T18:38:00Z,78.7
2024-10-30T18:39:00Z,79.6
2024-10-30T18:40:00Z,76.6
2024-10-30T18:41:00Z,52.3
2024-10-30T18:42:00Z,74.7
2024-10-30T18:43:00Z,73.8
2024-10-30T18:44:00Z,57.3
2024-10-30T18:45:00Z,76.2
2024-10-30T18:46:00Z,66.4
2024-10-30T18:47:00Z,61.6
2024-10-30T18:48:00Z,6.3
2024-10-30T18:49:00Z,11.9
2024-10-30T19:00:00Z,33.5
2024-10-30T19:01:00Z,14.0
2024-10-30T19:04:00Z,9.1
2024-10-30T19:10:00Z,4.1
2024-10-30T19:11:00Z,69.9
2024-10-30T19:12:00Z,36.3
2024-10-30T19:13:00Z,40.5
2024-10-30T19:14:00Z,13.2
2024-10-30T19:18:00Z,11.8
2024-10-30T19:19:00Z,15.4
2024-10-30T19:22:00Z,7.0
2024-10-30T19:27:00Z,3.5
2024-10-30T19:36:00Z,67.1
2024-10-30T19:37:00Z,71.5
2024-10-30T19:38:00Z,43.8
2024-10-30T19:39:00Z,38.5
2024-10-30T19:40:00Z,79.8
2024-10-30T19:41:00Z,80.3
2024-10-30T19:42:00Z,78.1
2024-10-30T19:43:00Z,79.1
2024-10-30T19:44:00Z,78.2
2024-10-30T19:45:00Z,82.2
2024-10-30T19:46:00Z,81.6
2024-10-30T19:47:00Z,80.1
2024-10-30T19:48:00Z,57.9
2024-10-30T19:49:00Z,21.2
2024-10-30T19:50:00Z,12.7
2024-10-30T19:51:00Z,10.2
2024-10-30T19:52:00Z,36.6
2024-10-30T19:53:00Z,27.5
2024-10-30T19:54:00Z,6.1
2024-10-30T19:55:00Z,10.6
2024-10-30T19:56:00Z,14.5
2024-10-30T19:57:00Z,4.4
2024-10-30T19:58:00Z,11.5
2024-10-30T19:59:00Z,1.4
2024-10-30T20:00:00Z,19.6
2024-10-30T20:01:00Z,13.9
2024-10-30T20:02:00Z,1.5
2024-10-30T20:03:00Z,4.3
2024-10-30T20:04:00Z,10.4
2024-10-30T20:05:00Z,27.2
2024-10-30T20:06:00Z,9.6
2024-10-30T20:07:00Z,2.7
2024-10-30T20:09:00Z,8.8
2024-10-30T20:10:00Z,2.2
2024-10-30T20:11:00Z,6.6
2024-10-30T20:12:00Z,1.3
2024-10-30T20:14:00Z,1.3
2024-10-30T20:38:00Z,2.8
2024-10-30T20:39:00Z,8.1
2024-10-30T20:40:00Z,31.0
2024-10-30T20:41:00Z,45.3
2024-10-30T20:42:00Z,13.9
2024-10-30T20:43:00Z,10.6
2024-10-30T20:44:00Z,9.8
2024-10-30T20:45:00Z,9.4
2024-10-30T20:47:00Z,7.5
2024-10-30T20:48:00Z,3.3
2024-10-30T20:50:00Z,3.5
2024-10-30T20:56:00Z,5.4
2024-10-30T20:57:00Z,1.3
2024-10-30T20:58:00Z,41.0
2024-10-30T20:59:00Z,30.7
2024-10-30T21:00:00Z,44.7
2024-10-30T21:01:00Z,54.9
2024-10-30T21:02:00Z,42.1
2024-10-30T21:03:00Z,25.3
2024-10-30T21:04:00Z,38.6
2024-10-30T21:05:00Z,26.6
2024-10-30T21:06:00Z,43.5
2024-10-30T21:07:00Z,38.5
2024-10-30T21:08:00Z,22.4
2024-10-30T21:09:00Z,134.7
2024-10-30T21:10:00Z,15.7
2024-10-30T21:14:00Z,0.3
2024-10-30T21:15:00Z,4.3
2024-10-30T21:28:00Z,1.3
2024-10-30T21:29:00Z,7.1
2024-10-30T21:51:00Z,4.8
2024-10-30T22:06:00Z,17.5
2024-10-30T22:07:00Z,14.0
2024-10-30T22:09:00Z,62.3
2024-10-30T22:10:00Z,35.0
2024-10-30T22:12:00Z,56.6
2024-10-30T22:13:00Z,25.9
2024-10-30T22:22:00Z,60.8
2024-10-30T22:23:00Z,29.3
2024-10-30T22:44:00Z,3.5
2024-10-30T22:48:00Z,7.0
2024-10-30T22:49:00Z,3.5
2024-10-30T22:53:00Z,7.7
2024-10-30T22:55:00Z,11.9
2024-10-30T22:56:00Z,7.0
2024-10-30T23:12:00Z,4.2
2024-10-30T23:13:00Z,15.4
2024-10-30T23:16:00Z,4.2
2024-10-30T23:24:00Z,4.8
2024-10-30T23:39:00Z,9.1
2024-10-30T23:40:00Z,8.3
2024-10-30T23:41:00Z,32.8
2024-10-30T23:42:00Z,40.6
2024-10-30T23:48:00Z,9.1
