timestamp,latitude,longitude,altitude
2024-10-16T13:50:49Z,51.422232,-0.558997,34.0
2024-10-16T13:50:50Z,51.422233,-0.558997,34.0
2024-10-16T13:50:51Z,51.422258,-0.55911,34.0
2024-10-16T13:50:52Z,51.422263,-0.559127,81.3
2024-10-16T13:50:53Z,51.422235,-0.558994,80.21249999999999
2024-10-16T13:50:54Z,51.422235,-0.558991,79.125
2024-10-16T13:50:55Z,51.422235,-0.558987,78.0375
2024-10-16T13:50:56Z,51.422235,-0.558982,76.94999999999999
2024-10-16T13:50:57Z,51.422235,-0.558976,75.8625
2024-10-16T13:50:58Z,51.422235,-0.558969,74.77499999999999
2024-10-16T13:50:59Z,51.422235,-0.558961,73.6875
2024-10-16T13:51:00Z,51.422237,-0.55928,72.6
2024-10-16T13:51:01Z,51.422235,-0.558942,72.6
2024-10-16T13:51:02Z,51.422234,-0.558931,72.6
2024-10-16T13:51:03Z,51.422234,-0.558919,72.6
2024-10-16T13:51:04Z,51.422234,-0.558906,72.6
2024-10-16T13:51:05Z,51.422234,-0.558892,72.6
2024-10-16T13:51:06Z,51.422233,-0.558878,72.6
2024-10-16T13:51:07Z,51.422233,-0.558862,72.6
2024-10-16T13:51:08Z,51.422232,-0.558845,72.6
2024-10-16T13:51:09Z,51.422278,-0.559173,72.6
2024-10-16T13:51:10Z,51.42229,-0.558933,50.599
2024-10-16T13:51:11Z,51.422229,-0.558789,53.349
2024-10-16T13:51:12Z,51.422242,-0.558552,56.099
2024-10-16T13:51:13Z,51.422185,-0.558322,58.8
2024-10-16T13:51:14Z,51.422153,-0.558302,60.5
2024-10-16T13:51:15Z,51.422225,-0.558717,61.18571428571428
2024-10-16T13:51:16Z,51.422224,-0.558701,61.871428571428574
2024-10-16T13:51:17Z,51.422224,-0.558686,62.55714285714286
2024-10-16T13:51:18Z,51.422223,-0.558672,63.24285714285714
2024-10-16T13:51:19Z,51.422223,-0.558659,63.92857142857142
2024-10-16T13:51:20Z,51.422224,-0.558647,64.61428571428571
2024-10-16T13:51:21Z,51.422052,-0.558002,65.3
2024-10-16T13:51:22Z,51.422225,-0.558627,65.69999999999999
2024-10-16T13:51:23Z,51.422042,-0.558225,66.1
2024-10-16T13:51:24Z,51.422228,-0.558611,65.44615384615383
2024-10-16T13:51:25Z,51.42223,-0.558604,64.79230769230769
2024-10-16T13:51:26Z,51.422232,-0.558598,64.13846153846154
2024-10-16T13:51:27Z,51.422234,-0.558593,63.48461538461538
2024-10-16T13:51:28Z,51.422237,-0.558588,62.83076923076923
2024-10-16T13:51:29Z,51.42224,-0.558584,62.176923076923075
2024-10-16T13:51:30Z,51.422244,-0.558581,61.52307692307692
2024-10-16T13:51:31Z,51.422247,-0.558578,60.86923076923077
2024-10-16T13:51:32Z,51.422251,-0.558575,60.215384615384615
2024-10-16T13:51:33Z,51.422255,-0.558574,59.56153846153846
2024-10-16T13:51:34Z,51.42226,-0.558572,58.90769230769231
2024-10-16T13:51:35Z,51.422264,-0.558571,58.253846153846155
2024-10-16T13:51:36Z,51.422208,-0.558398,57.6
2024-10-16T13:51:37Z,51.422274,-0.558571,57.95
2024-10-16T13:51:38Z,51.42229,-0.558477,58.3
2024-10-16T13:51:39Z,51.422283,-0.558572,58.55
2024-10-16T13:51:40Z,51.422288,-0.558573,58.8
2024-10-16T13:51:41Z,51.422292,-0.558574,59.05
2024-10-16T13:51:42Z,51.422453,-0.558442,59.3
2024-10-16T13:51:43Z,51.422568,-0.55839,60.1
2024-10-16T13:51:44Z,51.422303,-0.558579,60.266666666666666
2024-10-16T13:51:45Z,51.422306,-0.558582,60.43333333333334
2024-10-16T13:51:46Z,51.422535,-0.558565,60.6
2024-10-16T13:51:47Z,51.422448,-0.558658,40.5
2024-10-16T13:51:48Z,51.422347,-0.55886,68.8
2024-10-16T13:51:49Z,51.422308,-0.558592,68.675
2024-10-16T13:51:50Z,51.422309,-0.558593,68.55
2024-10-16T13:51:51Z,51.422309,-0.558593,68.425
2024-10-16T13:51:52Z,51.422263,-0.558852,68.3
2024-10-16T13:51:53Z,51.422277,-0.558703,66.8
2024-10-16T13:51:54Z,51.422315,-0.558625,66.3
2024-10-16T13:51:55Z,51.422311,-0.558583,66.65
2024-10-16T13:51:56Z,51.422323,-0.55856,67.0
2024-10-16T13:51:57Z,51.422311,-0.558576,68.4
2024-10-16T13:51:58Z,51.42232,-0.558573,69.8
2024-10-16T13:51:59Z,51.422312,-0.55857,69.94999999999999
2024-10-16T13:52:00Z,51.422292,-0.558573,70.1
2024-10-16T13:52:01Z,51.422258,-0.558562,69.8
2024-10-16T13:52:02Z,51.422263,-0.558635,67.1
2024-10-16T13:52:03Z,51.422235,-0.55863,65.3
2024-10-16T13:52:04Z,51.422213,-0.558688,64.8
2024-10-16T13:52:05Z,51.422203,-0.558742,66.6
2024-10-16T13:52:06Z,51.422315,-0.558548,66.94999999999999
2024-10-16T13:52:07Z,51.422223,-0.558717,67.3
2024-10-16T13:52:08Z,51.422245,-0.558682,67.3
2024-10-16T13:52:09Z,51.422255,-0.558653,67.8
2024-10-16T13:52:10Z,51.42232,-0.558531,68.15
2024-10-16T13:52:11Z,51.422167,-0.558753,68.5
2024-10-16T13:52:12Z,51.422148,-0.558748,69.5
2024-10-16T13:52:13Z,51.422172,-0.558703,69.5
2024-10-16T13:52:14Z,51.422328,-0.558508,68.95
2024-10-16T13:52:15Z,51.422331,-0.558501,68.4
2024-10-16T13:52:16Z,51.422335,-0.558494,67.85
2024-10-16T13:52:17Z,51.422297,-0.558483,67.3
2024-10-16T13:52:18Z,51.422325,-0.558432,65.6
2024-10-16T13:52:19Z,51.422355,-0.558377,65.5
2024-10-16T13:52:20Z,51.422388,-0.558322,65.3
2024-10-16T13:52:21Z,51.42242,-0.558265,65.8
2024-10-16T13:52:22Z,51.422357,-0.558454,66.24
2024-10-16T13:52:23Z,51.42236,-0.558451,66.67999999999999
2024-10-16T13:52:24Z,51.422362,-0.558449,67.12
2024-10-16T13:52:25Z,51.422364,-0.558449,67.56
2024-10-16T13:52:26Z,51.422467,-0.55816,68.0
2024-10-16T13:52:27Z,51.422417,-0.558262,69.0
2024-10-16T13:52:28Z,51.422362,-0.558348,68.6
2024-10-16T13:52:29Z,51.422318,-0.558422,68.6
2024-10-16T13:52:30Z,51.422302,-0.55846,69.8
2024-10-16T13:52:31Z,51.42231,-0.558488,69.6
2024-10-16T13:52:32Z,51.422318,-0.5585,69.8
2024-10-16T13:52:33Z,51.42237,-0.558477,70.175
2024-10-16T13:52:34Z,51.422371,-0.558481,70.55
2024-10-16T13:52:35Z,51.422373,-0.558486,70.925
2024-10-16T13:52:36Z,51.422325,-0.558455,71.3
2024-10-16T13:52:37Z,51.422376,-0.558494,71.63333333333333
2024-10-16T13:52:38Z,51.422377,-0.558499,71.96666666666667
2024-10-16T13:52:39Z,51.422379,-0.558503,72.3
2024-10-16T13:52:40Z,51.422381,-0.558508,72.63333333333333
2024-10-16T13:52:41Z,51.422383,-0.558513,72.96666666666667
2024-10-16T13:52:42Z,51.422412,-0.558362,73.3
2024-10-16T13:52:43Z,51.422425,-0.558418,72.1
2024-10-16T13:52:44Z,51.422447,-0.558453,74.1
2024-10-16T13:52:45Z,51.422457,-0.558518,76.5
2024-10-16T13:52:46Z,51.422488,-0.558473,75.6
2024-10-16T13:52:47Z,51.422513,-0.558463,75.1
2024-10-16T13:52:48Z,51.422522,-0.558463,74.6
2024-10-16T13:52:49Z,51.422393,-0.558565,74.85
2024-10-16T13:52:50Z,51.422543,-0.55841,75.1
2024-10-16T13:52:51Z,51.422535,-0.558418,75.1
2024-10-16T13:52:52Z,51.422396,-0.558585,75.44999999999999
2024-10-16T13:52:53Z,51.422477,-0.558473,75.8
2024-10-16T13:52:54Z,51.422467,-0.558515,75.3
2024-10-16T13:52:55Z,51.422453,-0.558537,75.1
2024-10-16T13:52:56Z,51.422443,-0.55857,74.3
2024-10-16T13:52:57Z,51.422399,-0.558621,74.4
2024-10-16T13:52:58Z,51.422465,-0.558533,74.5
2024-10-16T13:52:59Z,51.422457,-0.558542,73.8
2024-10-16T13:53:00Z,51.422457,-0.55855,73.1
2024-10-16T13:53:01Z,51.422457,-0.558552,72.5
2024-10-16T13:53:02Z,51.422453,-0.558578,73.1
2024-10-16T13:53:03Z,51.422448,-0.558625,73.1
2024-10-16T13:53:04Z,51.422458,-0.558662,72.6
2024-10-16T13:53:05Z,51.422435,-0.5587,72.3
2024-10-16T13:53:06Z,51.42243,-0.558717,71.8
2024-10-16T13:53:07Z,51.422399,-0.5587,72.05
2024-10-16T13:53:08Z,51.422438,-0.558772,72.3
2024-10-16T13:53:09Z,51.422428,-0.558773,72.3
2024-10-16T13:53:10Z,51.42242,-0.558778,72.1
2024-10-16T13:53:11Z,51.422417,-0.558787,71.6
2024-10-16T13:53:12Z,51.422397,-0.558797,70.6
2024-10-16T13:53:13Z,51.422393,-0.558743,69.69999999999999
2024-10-16T13:53:14Z,51.422393,-0.558805,68.8
2024-10-16T13:53:15Z,51.422397,-0.558802,67.6
2024-10-16T13:53:16Z,51.422397,-0.558818,71.1
2024-10-16T13:53:17Z,51.422388,-0.558766,71.19999999999999
2024-10-16T13:53:18Z,51.422383,-0.558852,71.3
2024-10-16T13:53:19Z,51.422365,-0.558845,71.1
2024-10-16T13:53:20Z,51.422384,-0.558778,71.1
2024-10-16T13:53:21Z,51.42237,-0.558815,71.1
2024-10-16T13:53:22Z,51.422375,-0.558795,70.1
2024-10-16T13:53:23Z,51.422383,-0.558768,68.6
2024-10-16T13:53:24Z,51.42238,-0.55879,68.6
2024-10-16T13:53:25Z,51.422383,-0.558795,68.3
2024-10-16T13:53:26Z,51.422387,-0.558787,67.3
2024-10-16T13:53:27Z,51.422383,-0.558792,67.0
2024-10-16T13:53:28Z,51.422388,-0.558792,67.0
2024-10-16T13:53:29Z,51.422376,-0.5588,66.0125
2024-10-16T13:53:30Z,51.422375,-0.558803,65.025
2024-10-16T13:53:31Z,51.422373,-0.558806,64.0375
2024-10-16T13:53:32Z,51.42237,-0.558809,63.05
2024-10-16T13:53:33Z,51.422367,-0.558813,62.0625
2024-10-16T13:53:34Z,51.422363,-0.558818,61.075
2024-10-16T13:53:35Z,51.422358,-0.558823,60.0875
2024-10-16T13:53:36Z,51.42241,-0.558782,59.1
2024-10-16T13:53:37Z,51.422407,-0.558792,65.8
2024-10-16T13:53:38Z,51.422398,-0.558805,67.8
2024-10-16T13:53:39Z,51.422402,-0.55881,67.6
2024-10-16T13:53:40Z,51.422347,-0.558868,64.5
2024-10-16T13:53:41Z,51.422328,-0.558897,64.099
2024-10-16T13:53:42Z,51.422283,-0.558915,61.3
2024-10-16T13:53:43Z,51.422237,-0.558957,61.0
2024-10-16T13:53:44Z,51.42219,-0.558887,53.8
2024-10-16T13:53:45Z,51.422248,-0.558912,53.8
2024-10-16T13:53:46Z,51.422239,-0.558921,53.8
2024-10-16T13:53:47Z,51.422232,-0.558929,53.8
2024-10-16T13:53:48Z,51.422226,-0.558937,53.8
2024-10-16T13:53:49Z,51.422223,-0.558945,53.8
2024-10-16T13:53:50Z,51.422221,-0.558952,53.8
2024-10-16T13:53:51Z,51.422222,-0.558958,53.8
2024-10-16T13:53:52Z,51.422225,-0.558963,53.8
2024-10-16T13:53:53Z,51.42223,-0.558966,53.8
2024-10-16T13:53:54Z,51.422122,-0.559053,53.8
2024-10-16T13:53:55Z,51.42225,-0.558966,52.4
2024-10-16T13:53:56Z,51.422264,-0.558963,51.0
2024-10-16T13:53:57Z,51.422235,-0.558985,49.6
2024-10-16T13:53:58Z,51.422292,-0.558948,51.3
2024-10-16T13:53:59Z,51.422365,-0.558897,50.8
2024-10-16T13:54:00Z,51.422448,-0.558832,51.8
2024-10-16T13:54:01Z,51.422341,-0.558947,51.98
2024-10-16T13:54:02Z,51.422349,-0.558951,52.16
2024-10-16T13:54:03Z,51.422356,-0.558956,52.34
2024-10-16T13:54:04Z,51.42236,-0.558963,52.52
2024-10-16T13:54:05Z,51.422363,-0.55897,52.7
2024-10-16T13:54:06Z,51.422365,-0.558978,52.879999999999995
2024-10-16T13:54:07Z,51.422366,-0.558987,53.059999999999995
2024-10-16T13:54:08Z,51.422366,-0.558995,53.24
2024-10-16T13:54:09Z,51.422365,-0.559003,53.42
2024-10-16T13:54:10Z,51.422364,-0.55901,53.6
2024-10-16T13:54:11Z,51.42272,-0.55886,49.5
2024-10-16T13:54:12Z,51.422415,-0.55911,52.0
2024-10-16T13:54:13Z,51.422359,-0.559027,54.14
2024-10-16T13:54:14Z,51.422357,-0.559031,54.32
2024-10-16T13:54:15Z,51.42236,-0.559173,54.5
2024-10-16T13:54:16Z,51.422353,-0.559033,54.25714285714286
2024-10-16T13:54:17Z,51.422351,-0.559033,54.01428571428571
2024-10-16T13:54:18Z,51.422349,-0.559032,53.77142857142857
2024-10-16T13:54:19Z,51.422346,-0.559031,53.528571428571425
2024-10-16T13:54:20Z,51.422344,-0.55903,53.285714285714285
2024-10-16T13:54:21Z,51.422342,-0.559029,53.04285714285714
2024-10-16T13:54:22Z,51.422305,-0.559267,52.8
2024-10-16T13:54:23Z,51.422338,-0.559026,52.43333333333333
2024-10-16T13:54:24Z,51.422336,-0.559024,52.06666666666666
2024-10-16T13:54:25Z,51.422334,-0.559022,51.7
2024-10-16T13:54:26Z,51.422332,-0.559021,51.33333333333333
2024-10-16T13:54:27Z,51.42233,-0.559019,50.96666666666666
2024-10-16T13:54:28Z,51.422328,-0.559017,50.599999999999994
2024-10-16T13:54:29Z,51.422326,-0.559014,50.233333333333334
2024-10-16T13:54:30Z,51.422324,-0.559012,49.86666666666667
2024-10-16T13:54:31Z,51.422322,-0.55901,49.5
2024-10-16T13:54:32Z,51.42232,-0.559008,49.13333333333333
2024-10-16T13:54:33Z,51.422318,-0.559005,48.766666666666666
2024-10-16T13:54:34Z,51.422316,-0.559002,48.4
2024-10-16T13:54:35Z,51.422314,-0.559,48.03333333333333
2024-10-16T13:54:36Z,51.422312,-0.558997,47.666666666666664
2024-10-16T13:54:37Z,51.422227,-0.559278,47.3
2024-10-16T13:54:38Z,51.422309,-0.558991,49.7
2024-10-16T13:54:39Z,51.422307,-0.558987,52.1
2024-10-16T13:54:40Z,51.422242,-0.55951,54.5
2024-10-16T13:54:41Z,51.422287,-0.559423,57.3
2024-10-16T13:54:42Z,51.422338,-0.559307,57.599
2024-10-16T13:54:43Z,51.4223,-0.558972,46.065666666666665
2024-10-16T13:54:44Z,51.422299,-0.558968,34.532333333333334
2024-10-16T13:54:45Z,51.422295,-0.559147,22.999
2024-10-16T13:54:46Z,51.422295,-0.558958,23.0791
2024-10-16T13:54:47Z,51.422294,-0.558953,23.1592
2024-10-16T13:54:48Z,51.422292,-0.558948,23.2393
2024-10-16T13:54:49Z,51.42229,-0.558943,23.3194
2024-10-16T13:54:50Z,51.422289,-0.558938,23.3995
2024-10-16T13:54:51Z,51.422287,-0.558932,23.4796
2024-10-16T13:54:52Z,51.422286,-0.558927,23.5597
2024-10-16T13:54:53Z,51.422284,-0.558921,23.6398
2024-10-16T13:54:54Z,51.422283,-0.558915,23.7199
2024-10-16T13:54:55Z,51.422222,-0.559045,23.8
2024-10-16T13:54:56Z,51.42224,-0.558967,27.6
2024-10-16T13:54:57Z,51.422237,-0.558988,35.6
2024-10-16T13:54:58Z,51.422245,-0.558993,40.5
2024-10-16T13:54:59Z,51.422218,-0.55903,43.6
2024-10-16T13:55:00Z,51.422182,-0.559072,47.0
2024-10-16T13:55:01Z,51.422274,-0.55887,37.0
2024-10-16T13:55:02Z,51.422273,-0.558863,27.0
2024-10-16T13:55:03Z,51.422172,-0.559035,17.0
2024-10-16T13:55:04Z,51.422222,-0.558943,21.0
2024-10-16T13:55:05Z,51.422222,-0.558928,26.3
2024-10-16T13:55:06Z,51.422272,-0.558829,31.21666666666667
2024-10-16T13:55:07Z,51.422273,-0.558819,36.13333333333333
2024-10-16T13:55:08Z,51.422273,-0.55881,41.05
2024-10-16T13:55:09Z,51.422274,-0.558799,45.96666666666667
2024-10-16T13:55:10Z,51.422276,-0.558788,50.883333333333326
2024-10-16T13:55:11Z,51.422107,-0.559035,55.8
2024-10-16T13:55:12Z,51.42228,-0.558763,54.48571428571428
2024-10-16T13:55:13Z,51.422283,-0.558749,53.17142857142857
2024-10-16T13:55:14Z,51.422287,-0.558735,51.857142857142854
2024-10-16T13:55:15Z,51.422291,-0.55872,50.542857142857144
2024-10-16T13:55:16Z,51.422296,-0.558704,49.22857142857143
2024-10-16T13:55:17Z,51.422301,-0.558688,47.91428571428572
2024-10-16T13:55:18Z,51.422245,-0.55873,46.6
2024-10-16T13:55:19Z,51.422297,-0.558602,39.8
2024-10-16T13:55:20Z,51.422283,-0.558588,41.3
2024-10-16T13:55:21Z,51.4223,-0.55857,37.8
2024-10-16T13:55:22Z,51.42225,-0.558612,34.8
2024-10-16T13:55:23Z,51.422272,-0.558633,32.8
2024-10-16T13:55:24Z,51.422305,-0.558603,33.5
2024-10-16T13:55:25Z,51.422342,-0.558565,33.6
2024-10-16T13:55:26Z,51.422368,-0.558538,34.6
2024-10-16T13:55:27Z,51.42242,-0.558478,33.3
2024-10-16T13:55:28Z,51.422368,-0.558508,29.299999999999997
2024-10-16T13:55:29Z,51.422374,-0.558492,25.3
2024-10-16T13:55:30Z,51.422457,-0.558403,21.3
2024-10-16T13:55:31Z,51.422458,-0.55838,21.8
2024-10-16T13:55:32Z,51.422457,-0.558367,22.6
2024-10-16T13:55:33Z,51.422475,-0.558338,25.0
2024-10-16T13:55:34Z,51.422498,-0.55829,29.3
2024-10-16T13:55:35Z,51.4225,-0.558288,31.5
2024-10-16T13:55:36Z,51.42242,-0.558312,27.6
2024-10-16T13:55:37Z,51.42241,-0.558303,27.0
2024-10-16T13:55:38Z,51.422375,-0.558307,25.3
2024-10-16T13:55:39Z,51.422365,-0.558302,23.6
2024-10-16T13:55:40Z,51.422373,-0.558288,23.6
2024-10-16T13:55:41Z,51.422392,-0.558272,24.3
2024-10-16T13:55:42Z,51.422412,-0.558255,25.1
2024-10-16T13:55:43Z,51.422422,-0.558238,25.0
2024-10-16T13:55:44Z,51.422392,-0.558374,23.5
2024-10-16T13:55:45Z,51.422391,-0.558376,22.0
2024-10-16T13:55:46Z,51.42243,-0.558255,20.5
2024-10-16T13:55:47Z,51.42241,-0.558312,28.6
