timestamp,distance
2024-10-16T15:32:00Z,18.1
2024-10-16T15:33:00Z,23.1
2024-10-16T15:34:00Z,33.6
2024-10-16T15:35:00Z,49.7
2024-10-16T15:36:00Z,27.3
2024-10-16T15:37:00Z,36.4
2024-10-16T15:38:00Z,25.9
2024-10-16T15:39:00Z,30.1
2024-10-16T15:40:00Z,14.7
2024-10-16T15:41:00Z,31.5
2024-10-16T15:42:00Z,18.9
2024-10-16T15:43:00Z,16.1
2024-10-16T15:44:00Z,21.0
2024-10-16T15:45:00Z,74.1
2024-10-16T15:46:00Z,42.6
2024-10-16T15:47:00Z,31.5
2024-10-16T15:48:00Z,16.1
2024-10-16T15:49:00Z,8.4
2024-10-16T15:51:00Z,5.6
2024-10-16T15:52:00Z,8.4
2024-10-16T15:57:00Z,6.3
2024-10-16T15:59:00Z,5.6
2024-10-16T16:03:00Z,9.8
2024-10-16T16:04:00Z,0.7
2024-10-16T16:18:00Z,12.6
2024-10-16T16:19:00Z,5.6
2024-10-16T16:20:00Z,7.0
2024-10-16T16:41:00Z,17.5
2024-10-16T16:42:00Z,6.3
2024-10-16T16:43:00Z,8.4
2024-10-16T16:48:00Z,4.9
2024-10-16T16:49:00Z,2.7
2024-10-16T16:53:00Z,3.5
2024-10-16T16:58:00Z,39.1
2024-10-16T16:59:00Z,47.6
2024-10-16T17:00:00Z,39.9
2024-10-16T17:01:00Z,45.5
2024-10-16T17:02:00Z,35.0
2024-10-16T17:03:00Z,27.3
2024-10-16T17:04:00Z,14.0
2024-10-16T17:05:00Z,10.5
2024-10-16T17:14:00Z,16.1
2024-10-16T17:15:00Z,6.3
2024-10-16T17:16:00Z,22.3
2024-10-16T17:17:00Z,4.2
2024-10-16T17:18:00Z,14.7
2024-10-16T17:19:00Z,2.7
2024-10-16T17:20:00Z,35.7
2024-10-16T17:21:00Z,44.1
2024-10-16T17:23:00Z,23.1
2024-10-16T17:24:00Z,19.6
2024-10-16T17:25:00Z,10.5
2024-10-16T17:26:00Z,20.3
2024-10-16T17:27:00Z,45.5
2024-10-16T17:28:00Z,21.0
2024-10-16T17:30:00Z,16.8
2024-10-16T17:31:00Z,35.7
2024-10-16T17:32:00Z,56.0
2024-10-16T17:33:00Z,68.6
2024-10-16T17:34:00Z,56.0
2024-10-16T17:35:00Z,71.4
2024-10-16T17:36:00Z,71.6
2024-10-16T17:37:00Z,69.1
2024-10-16T17:38:00Z,72.6
2024-10-16T17:39:00Z,5.4
2024-10-16T17:41:00Z,1.3
2024-10-16T17:44:00Z,5.6
2024-10-16T17:51:00Z,5.6
2024-10-16T18:00:00Z,8.4
2024-10-16T18:01:00Z,65.0
2024-10-16T18:02:00Z,79.0
2024-10-16T18:03:00Z,75.4
2024-10-16T18:04:00Z,60.4
2024-10-16T18:05:00Z,23.9
2024-10-16T18:06:00Z,16.3
2024-10-16T18:07:00Z,10.7
2024-10-16T18:09:00Z,15.0
2024-10-16T18:10:00Z,12.1
2024-10-16T18:12:00Z,20.3
2024-10-16T18:13:00Z,8.3
2024-10-16T18:14:00Z,2.1
2024-10-16T18:15:00Z,4.1
2024-10-16T18:16:00Z,4.1
2024-10-16T18:17:00Z,17.5
2024-10-16T18:18:00Z,7.7
2024-10-16T18:26:00Z,5.6
2024-10-16T18:27:00Z,1.4
2024-10-16T18:29:00Z,9.1
2024-10-16T18:30:00Z,6.2
2024-10-16T18:33:00Z,9.1
2024-10-16T18:34:00Z,5.6
2024-10-16T18:35:00Z,4.1
2024-10-16T18:36:00Z,51.8
2024-10-16T18:37:00Z,52.5
2024-10-16T18:39:00Z,4.2
2024-10-16T18:40:00Z,65.1
2024-10-16T18:41:00Z,32.2
2024-10-16T18:59:00Z,5.6
2024-10-16T19:00:00Z,8.4
2024-10-16T19:06:00Z,3.5
2024-10-16T19:09:00Z,5.6
2024-10-16T19:13:00Z,2.7
2024-10-16T19:15:00Z,5.6
2024-10-16T19:17:00Z,2.7
2024-10-16T19:18:00Z,4.2
2024-10-16T19:22:00Z,2.7
2024-10-16T19:23:00Z,4.2
2024-10-16T19:24:00Z,32.2
2024-10-16T19:35:00Z,17.5
2024-10-16T19:47:00Z,8.4
2024-10-16T19:50:00Z,7.7
2024-10-16T19:51:00Z,19.6
2024-10-16T20:00:00Z,4.8
2024-10-16T20:03:00Z,30.8
2024-10-16T20:05:00Z,30.8
2024-10-16T20:11:00Z,25.9
2024-10-16T20:12:00Z,19.6
2024-10-16T20:13:00Z,4.9
2024-10-16T20:30:00Z,9.7
2024-10-16T20:31:00Z,2.1
2024-10-16T20:37:00Z,32.9
2024-10-16T20:38:00Z,5.6
2024-10-16T20:39:00Z,35.6
2024-10-16T20:46:00Z,25.8
2024-10-16T20:48:00Z,2.7
2024-10-16T20:50:00Z,23.1
2024-10-16T20:51:00Z,7.0
2024-10-16T20:52:00Z,4.8
2024-10-16T20:53:00Z,16.8
2024-10-16T20:56:00Z,7.0
2024-10-16T20:59:00Z,27.3
2024-10-16T21:00:00Z,50.4
2024-10-16T21:02:00Z,7.7
2024-10-16T21:03:00Z,12.6
2024-10-16T21:04:00Z,16.8
2024-10-16T21:07:00Z,9.8
2024-10-16T21:10:00Z,10.5
2024-10-16T21:20:00Z,4.1
2024-10-16T21:22:00Z,8.3
2024-10-16T21:23:00Z,4.2
2024-10-16T21:26:00Z,35.7
2024-10-16T21:27:00Z,4.9
2024-10-16T21:28:00Z,14.7
2024-10-16T21:29:00Z,9.1
2024-10-16T21:30:00Z,35.0
2024-10-16T21:31:00Z,21.7
2024-10-16T21:32:00Z,5.6
2024-10-16T21:33:00Z,7.0
2024-10-16T21:34:00Z,13.3
2024-10-16T21:35:00Z,51.1
2024-10-16T21:48:00Z,2.7
2024-10-16T21:53:00Z,6.2
2024-10-16T22:01:00Z,6.3
2024-10-16T22:06:00Z,11.8
2024-10-16T22:07:00Z,32.9
2024-10-16T22:08:00Z,1.4
2024-10-16T22:10:00Z,23.8
2024-10-16T22:11:00Z,7.7
2024-10-16T22:12:00Z,7.6
2024-10-16T22:13:00Z,2.7
2024-10-16T22:15:00Z,30.8
2024-10-16T22:20:00Z,9.1
2024-10-16T22:28:00Z,11.8
2024-10-16T22:29:00Z,33.6
2024-10-16T22:30:00Z,51.7
2024-10-16T22:31:00Z,58.1
2024-10-16T22:32:00Z,58.2
2024-10-16T22:33:00Z,33.3
2024-10-16T22:35:00Z,8.3
2024-10-16T22:36:00Z,28.1
2024-10-16T22:37:00Z,19.9
2024-10-16T22:38:00Z,29.4
2024-10-16T22:39:00Z,7.7
2024-10-16T22:40:00Z,0.7
2024-10-16T22:41:00Z,8.4
2024-10-16T22:42:00Z,18.8
2024-10-16T22:43:00Z,5.6
2024-10-16T22:48:00Z,4.8
2024-10-16T22:50:00Z,7.0
2024-10-16T22:52:00Z,33.6
2024-10-16T22:53:00Z,35.7
2024-10-16T22:55:00Z,18.1
2024-10-16T22:56:00Z,42.6
2024-10-16T22:57:00Z,17.5
2024-10-16T23:04:00Z,7.7
2024-10-16T23:15:00Z,46.8
2024-10-16T23:16:00Z,80.4
2024-10-16T23:17:00Z,64.3
2024-10-16T23:18:00Z,78.3
2024-10-16T23:19:00Z,75.7
2024-10-16T23:20:00Z,4.2
2024-10-16T23:23:00Z,1.3
2024-10-16T23:28:00Z,5.6
2024-10-16T23:29:00Z,6.3
2024-10-16T23:37:00Z,8.3
2024-10-16T23:38:00Z,57.4
2024-10-16T23:39:00Z,79.0
2024-10-16T23:40:00Z,64.3
2024-10-16T23:41:00Z,75.0
2024-10-16T23:42:00Z,71.5
2024-10-16T23:43:00Z,60.9
2024-10-16T23:44:00Z,15.5
2024-10-16T23:45:00Z,14.8
2024-10-16T23:46:00Z,5.6
2024-10-16T23:47:00Z,2.3
2024-10-16T23:48:00Z,4.7
2024-10-16T23:49:00Z,4.9
2024-10-16T23:51:00Z,42.94
