timestamp,steps
2024-11-06T19:29:00Z,17
2024-11-06T19:30:00Z,44
2024-11-06T19:31:00Z,19
2024-11-06T19:33:00Z,69
2024-11-06T19:34:00Z,119
2024-11-06T19:35:00Z,120
2024-11-06T19:36:00Z,120
2024-11-06T19:37:00Z,121
2024-11-06T19:38:00Z,123
2024-11-06T19:39:00Z,124
2024-11-06T19:40:00Z,125
2024-11-06T19:41:00Z,127
2024-11-06T19:42:00Z,104
2024-11-06T19:43:00Z,76
2024-11-06T19:44:00Z,75
2024-11-06T19:45:00Z,30
2024-11-06T19:46:00Z,29
2024-11-06T19:47:00Z,6
2024-11-06T19:48:00Z,6
2024-11-06T19:50:00Z,23
2024-11-06T19:53:00Z,58
2024-11-06T19:54:00Z,115
2024-11-06T19:55:00Z,54
2024-11-06T19:56:00Z,25
2024-11-06T20:13:00Z,12
2024-11-06T20:16:00Z,11
2024-11-06T20:17:00Z,5
2024-11-06T20:25:00Z,6
2024-11-06T20:26:00Z,2
2024-11-06T20:28:00Z,9
2024-11-06T20:29:00Z,12
2024-11-06T20:32:00Z,6
2024-11-06T20:35:00Z,38
2024-11-06T20:37:00Z,22
2024-11-06T20:38:00Z,10
2024-11-06T20:39:00Z,5
2024-11-06T20:40:00Z,16
2024-11-06T20:41:00Z,25
2024-11-06T20:43:00Z,29
2024-11-06T20:44:00Z,39
2024-11-06T20:45:00Z,85
2024-11-06T20:46:00Z,109
2024-11-06T20:47:00Z,99
2024-11-06T20:48:00Z,109
2024-11-06T20:49:00Z,113
2024-11-06T20:50:00Z,100
2024-11-06T20:51:00Z,43
2024-11-06T20:55:00Z,5
2024-11-06T20:58:00Z,19
2024-11-06T20:59:00Z,11
2024-11-06T21:01:00Z,16
2024-11-06T21:03:00Z,14
2024-11-06T21:05:00Z,10
2024-11-06T21:10:00Z,10
2024-11-06T21:11:00Z,6
2024-11-06T21:12:00Z,44
2024-11-06T21:14:00Z,39
2024-11-06T21:16:00Z,22
2024-11-06T21:17:00Z,91
2024-11-06T21:18:00Z,5
2024-11-06T21:24:00Z,22
2024-11-06T21:25:00Z,60
2024-11-06T21:26:00Z,36
2024-11-06T21:27:00Z,5
2024-11-06T21:28:00Z,27
2024-11-06T21:30:00Z,12
2024-11-06T21:32:00Z,60
2024-11-06T21:33:00Z,21
2024-11-06T21:36:00Z,17
2024-11-06T21:38:00Z,46
2024-11-06T21:39:00Z,8
2024-11-06T21:40:00Z,35
2024-11-06T21:41:00Z,15
2024-11-06T21:43:00Z,12
2024-11-06T21:44:00Z,10
2024-11-06T21:45:00Z,81
2024-11-06T21:46:00Z,61
2024-11-06T21:47:00Z,94
2024-11-06T21:48:00Z,94
2024-11-06T21:49:00Z,93
2024-11-06T21:50:00Z,76
2024-11-06T22:05:00Z,11
2024-11-06T22:07:00Z,32
2024-11-06T22:13:00Z,9
2024-11-06T22:14:00Z,84
2024-11-06T22:15:00Z,51
2024-11-06T22:16:00Z,75
2024-11-06T22:17:00Z,64
2024-11-06T22:18:00Z,45
2024-11-06T22:20:00Z,20
2024-11-06T22:21:00Z,34
2024-11-06T22:22:00Z,37
2024-11-06T22:23:00Z,4
2024-11-06T22:24:00Z,33
2024-11-06T22:25:00Z,23
2024-11-06T22:27:00Z,11
2024-11-06T22:30:00Z,23
2024-11-06T22:44:00Z,42
2024-11-06T22:45:00Z,21
2024-11-06T22:46:00Z,30
2024-11-06T22:49:00Z,50
2024-11-06T22:50:00Z,14
2024-11-06T23:05:00Z,34
2024-11-06T23:20:00Z,12
2024-11-06T23:25:00Z,9
2024-11-06T23:26:00Z,67
2024-11-06T23:28:00Z,19
2024-11-06T23:29:00Z,33
2024-11-06T23:32:00Z,25
2024-11-06T23:33:00Z,37
2024-11-06T23:34:00Z,13
2024-11-06T23:36:00Z,50
2024-11-06T23:37:00Z,103
2024-11-06T23:38:00Z,108
2024-11-06T23:39:00Z,108
2024-11-06T23:40:00Z,108
2024-11-06T23:41:00Z,105
2024-11-06T23:42:00Z,88
2024-11-06T23:43:00Z,3
2024-11-06T23:44:00Z,19
2024-11-06T23:50:00Z,10
2024-11-06T23:56:00Z,36
2024-11-06T23:57:00Z,111
2024-11-06T23:58:00Z,117
2024-11-06T23:59:00Z,114
