timestamp,distance
2024-11-06T15:51:00Z,100.5
2024-11-06T15:52:00Z,67.6
2024-11-06T15:53:00Z,80.9
2024-11-06T15:54:00Z,74.0
2024-11-06T15:55:00Z,69.0
2024-11-06T15:56:00Z,104.8
2024-11-06T15:57:00Z,88.3
2024-11-06T15:58:00Z,93.9
2024-11-06T15:59:00Z,70.0
2024-11-06T16:00:00Z,61.7
2024-11-06T16:01:00Z,67.9
2024-11-06T16:02:00Z,99.0
2024-11-06T16:03:00Z,98.7
2024-11-06T16:04:00Z,91.8
2024-11-06T16:05:00Z,90.9
2024-11-06T16:06:00Z,98.9
2024-11-06T16:07:00Z,87.6
2024-11-06T16:08:00Z,80.1
2024-11-06T16:09:00Z,63.3
2024-11-06T16:10:00Z,60.7
2024-11-06T16:11:00Z,66.4
2024-11-06T16:12:00Z,80.7
2024-11-06T16:13:00Z,80.1
2024-11-06T16:14:00Z,74.2
2024-11-06T16:15:00Z,94.1
2024-11-06T16:16:00Z,77.5
2024-11-06T16:17:00Z,106.3
2024-11-06T16:18:00Z,67.8
2024-11-06T16:19:00Z,68.5
2024-11-06T16:20:00Z,78.0
2024-11-06T16:21:00Z,12.8
2024-11-06T16:22:00Z,76.49
2024-11-06T16:23:00Z,8.1
2024-11-06T16:24:00Z,21.4
2024-11-06T16:25:00Z,14.2
2024-11-06T16:26:00Z,5.6
2024-11-06T16:31:00Z,22.81
2024-11-06T16:32:00Z,12.08
2024-11-06T16:33:00Z,12.75
2024-11-06T16:35:00Z,4.03
2024-11-06T16:36:00Z,11.41
2024-11-06T16:37:00Z,27.51
2024-11-06T16:38:00Z,27.51
2024-11-06T16:39:00Z,20.13
2024-11-06T16:40:00Z,14.09
2024-11-06T16:41:00Z,30.2
2024-11-06T16:42:00Z,20.8
2024-11-06T16:43:00Z,29.52
2024-11-06T16:44:00Z,17.45
2024-11-06T16:45:00Z,8.72
2024-11-06T16:50:00Z,4.7
2024-11-06T16:51:00Z,16.1
2024-11-06T16:52:00Z,53.68
2024-11-06T16:53:00Z,13.42
2024-11-06T16:54:00Z,6.04
2024-11-06T16:56:00Z,14.09
2024-11-06T16:57:00Z,68.44
2024-11-06T16:58:00Z,5.4
2024-11-06T16:59:00Z,4.9
2024-11-06T17:00:00Z,2.9
2024-11-06T17:03:00Z,0.4
2024-11-06T17:22:00Z,55.02
2024-11-06T17:23:00Z,78.51
2024-11-06T17:24:00Z,2.68
2024-11-06T17:25:00Z,2.68
2024-11-06T17:26:00Z,8.72
2024-11-06T17:29:00Z,69.11
2024-11-06T17:30:00Z,66.43
2024-11-06T17:31:00Z,0.6
2024-11-06T17:33:00Z,1.3
2024-11-06T18:04:00Z,4.03
2024-11-06T18:06:00Z,4.7
2024-11-06T18:39:00Z,4.7
2024-11-06T19:06:00Z,5.37
2024-11-06T19:08:00Z,3.36
2024-11-06T19:18:00Z,2.68
2024-11-06T19:24:00Z,16.78
2024-11-06T19:25:00Z,79.85
2024-11-06T19:26:00Z,1.4
2024-11-06T19:27:00Z,1.0
2024-11-06T19:29:00Z,1.1
2024-11-06T19:30:00Z,5.3
2024-11-06T19:31:00Z,2.8
2024-11-06T19:33:00Z,46.3
2024-11-06T19:34:00Z,79.85
2024-11-06T19:35:00Z,15.4
2024-11-06T19:36:00Z,22.5
2024-11-06T19:37:00Z,23.3
2024-11-06T19:38:00Z,23.3
2024-11-06T19:39:00Z,23.8
2024-11-06T19:40:00Z,23.8
2024-11-06T19:41:00Z,24.2
2024-11-06T19:42:00Z,18.7
2024-11-06T19:43:00Z,19.9
2024-11-06T19:44:00Z,15.3
2024-11-06T19:45:00Z,3.6
2024-11-06T19:46:00Z,3.1
2024-11-06T19:47:00Z,0.5
2024-11-06T19:48:00Z,0.3
2024-11-06T19:50:00Z,1.8
2024-11-06T19:53:00Z,16.7
2024-11-06T19:54:00Z,43.3
2024-11-06T19:55:00Z,7.7
2024-11-06T19:56:00Z,2.2
2024-11-06T20:13:00Z,8.05
2024-11-06T20:16:00Z,7.38
2024-11-06T20:17:00Z,3.36
2024-11-06T20:25:00Z,4.03
2024-11-06T20:26:00Z,1.34
2024-11-06T20:28:00Z,6.04
2024-11-06T20:29:00Z,8.05
2024-11-06T20:32:00Z,4.03
2024-11-06T20:35:00Z,25.5
2024-11-06T20:37:00Z,14.76
2024-11-06T20:38:00Z,6.71
2024-11-06T20:39:00Z,3.36
2024-11-06T20:40:00Z,10.74
2024-11-06T20:41:00Z,16.78
2024-11-06T20:43:00Z,19.46
2024-11-06T20:44:00Z,26.17
2024-11-06T20:45:00Z,57.04
2024-11-06T20:46:00Z,73.14
2024-11-06T20:47:00Z,15.5
2024-11-06T20:48:00Z,20.3
2024-11-06T20:49:00Z,21.4
2024-11-06T20:50:00Z,19.0
2024-11-06T20:51:00Z,4.6
2024-11-06T20:55:00Z,3.36
2024-11-06T20:58:00Z,12.75
2024-11-06T20:59:00Z,7.38
2024-11-06T21:01:00Z,10.74
2024-11-06T21:03:00Z,9.39
2024-11-06T21:05:00Z,6.71
2024-11-06T21:10:00Z,6.71
2024-11-06T21:11:00Z,4.03
2024-11-06T21:12:00Z,29.52
2024-11-06T21:14:00Z,26.17
2024-11-06T21:16:00Z,14.76
2024-11-06T21:17:00Z,61.06
2024-11-06T21:18:00Z,3.36
2024-11-06T21:24:00Z,14.76
2024-11-06T21:25:00Z,40.26
2024-11-06T21:26:00Z,24.16
2024-11-06T21:27:00Z,3.36
2024-11-06T21:28:00Z,18.12
2024-11-06T21:30:00Z,8.05
2024-11-06T21:32:00Z,40.26
2024-11-06T21:33:00Z,14.09
2024-11-06T21:36:00Z,11.41
2024-11-06T21:38:00Z,30.87
2024-11-06T21:39:00Z,5.37
2024-11-06T21:40:00Z,23.49
2024-11-06T21:41:00Z,10.07
2024-11-06T21:43:00Z,8.05
2024-11-06T21:44:00Z,6.71
2024-11-06T21:45:00Z,54.35
2024-11-06T21:46:00Z,40.93
2024-11-06T21:47:00Z,63.07
2024-11-06T21:48:00Z,8.2
2024-11-06T21:49:00Z,16.0
2024-11-06T21:50:00Z,15.2
2024-11-06T22:05:00Z,7.38
2024-11-06T22:07:00Z,21.47
2024-11-06T22:13:00Z,6.04
2024-11-06T22:14:00Z,56.36
2024-11-06T22:15:00Z,34.22
2024-11-06T22:16:00Z,50.33
2024-11-06T22:17:00Z,42.94
2024-11-06T22:18:00Z,30.2
2024-11-06T22:20:00Z,13.42
2024-11-06T22:21:00Z,22.81
2024-11-06T22:22:00Z,24.83
2024-11-06T22:23:00Z,2.68
2024-11-06T22:24:00Z,22.14
2024-11-06T22:25:00Z,15.43
2024-11-06T22:27:00Z,7.38
2024-11-06T22:30:00Z,15.43
2024-11-06T22:44:00Z,28.18
2024-11-06T22:45:00Z,14.09
2024-11-06T22:46:00Z,20.13
2024-11-06T22:49:00Z,33.55
2024-11-06T22:50:00Z,9.39
2024-11-06T23:05:00Z,22.81
2024-11-06T23:20:00Z,8.05
2024-11-06T23:25:00Z,6.04
2024-11-06T23:26:00Z,44.96
2024-11-06T23:28:00Z,12.75
2024-11-06T23:29:00Z,22.14
2024-11-06T23:32:00Z,16.78
2024-11-06T23:33:00Z,24.83
2024-11-06T23:34:00Z,8.72
2024-11-06T23:36:00Z,33.55
2024-11-06T23:37:00Z,69.11
2024-11-06T23:38:00Z,8.3
2024-11-06T23:39:00Z,19.8
2024-11-06T23:40:00Z,20.4
2024-11-06T23:41:00Z,19.6
2024-11-06T23:42:00Z,14.9
2024-11-06T23:43:00Z,1.0
2024-11-06T23:44:00Z,3.5
2024-11-06T23:50:00Z,6.71
2024-11-06T23:56:00Z,24.16
2024-11-06T23:57:00Z,74.48
2024-11-06T23:58:00Z,7.0
2024-11-06T23:59:00Z,20.6
