timestamp,steps
2024-11-27T12:50:00Z,105
2024-11-27T12:51:00Z,74
2024-11-27T12:52:00Z,93
2024-11-27T12:53:00Z,88
2024-11-27T12:54:00Z,101
2024-11-27T12:55:00Z,75
2024-11-27T12:56:00Z,99
2024-11-27T12:57:00Z,80
2024-11-27T12:58:00Z,69
2024-11-27T12:59:00Z,37
2024-11-27T13:00:00Z,84
2024-11-27T13:01:00Z,32
2024-11-27T13:02:00Z,95
2024-11-27T13:03:00Z,48
2024-11-27T13:04:00Z,137
2024-11-27T13:05:00Z,92
2024-11-27T13:06:00Z,129
2024-11-27T13:07:00Z,119
2024-11-27T13:08:00Z,106
2024-11-27T13:09:00Z,111
2024-11-27T13:10:00Z,119
2024-11-27T13:11:00Z,127
2024-11-27T13:12:00Z,96
2024-11-27T13:13:00Z,101
2024-11-27T13:14:00Z,122
2024-11-27T13:15:00Z,93
2024-11-27T13:16:00Z,35
2024-11-27T13:17:00Z,51
2024-11-27T13:18:00Z,121
2024-11-27T13:19:00Z,116
2024-11-27T13:20:00Z,117
2024-11-27T13:21:00Z,106
2024-11-27T13:22:00Z,107
2024-11-27T13:23:00Z,109
2024-11-27T13:24:00Z,119
2024-11-27T13:25:00Z,106
2024-11-27T13:26:00Z,114
2024-11-27T13:27:00Z,118
2024-11-27T13:28:00Z,116
2024-11-27T13:29:00Z,113
2024-11-27T13:30:00Z,122
2024-11-27T13:31:00Z,109
2024-11-27T13:32:00Z,117
2024-11-27T13:33:00Z,111
2024-11-27T13:34:00Z,112
2024-11-27T13:35:00Z,128
2024-11-27T13:36:00Z,107
2024-11-27T13:37:00Z,111
2024-11-27T13:38:00Z,119
2024-11-27T13:39:00Z,114
2024-11-27T13:40:00Z,73
2024-11-27T13:44:00Z,15
2024-11-27T13:45:00Z,60
2024-11-27T13:46:00Z,56
2024-11-27T13:47:00Z,131
2024-11-27T13:48:00Z,123
2024-11-27T13:49:00Z,116
2024-11-27T13:50:00Z,121
2024-11-27T13:51:00Z,124
2024-11-27T13:52:00Z,83
2024-11-27T13:53:00Z,105
2024-11-27T13:54:00Z,40
2024-11-27T13:55:00Z,45
2024-11-27T13:56:00Z,114
2024-11-27T13:57:00Z,102
2024-11-27T13:58:00Z,92
2024-11-27T13:59:00Z,137
2024-11-27T14:00:00Z,111
2024-11-27T14:01:00Z,113
2024-11-27T14:02:00Z,135
2024-11-27T14:03:00Z,110
2024-11-27T14:04:00Z,103
2024-11-27T14:05:00Z,113
2024-11-27T14:06:00Z,114
2024-11-27T14:07:00Z,89
2024-11-27T14:08:00Z,14
2024-11-27T14:09:00Z,7
2024-11-27T14:10:00Z,42
2024-11-27T14:11:00Z,73
2024-11-27T14:12:00Z,127
2024-11-27T14:13:00Z,106
2024-11-27T14:14:00Z,98
2024-11-27T14:15:00Z,100
2024-11-27T14:16:00Z,117
2024-11-27T14:17:00Z,104
2024-11-27T14:18:00Z,109
2024-11-27T14:19:00Z,112
2024-11-27T14:20:00Z,101
2024-11-27T14:21:00Z,65
2024-11-27T14:22:00Z,115
2024-11-27T14:23:00Z,64
2024-11-27T14:24:00Z,100
2024-11-27T14:25:00Z,84
2024-11-27T14:26:00Z,10
2024-11-27T14:27:00Z,57
2024-11-27T14:28:00Z,118
2024-11-27T14:29:00Z,124
2024-11-27T14:30:00Z,116
2024-11-27T14:31:00Z,40
2024-11-27T14:32:00Z,10
2024-11-27T14:33:00Z,23
2024-11-27T14:34:00Z,26
2024-11-27T14:35:00Z,27
2024-11-27T14:36:00Z,46
2024-11-27T14:37:00Z,21
2024-11-27T14:38:00Z,17
2024-11-27T14:39:00Z,21
2024-11-27T14:42:00Z,7
2024-11-27T14:43:00Z,1
2024-11-27T14:44:00Z,7
2024-11-27T14:45:00Z,15
2024-11-27T14:49:00Z,15
2024-11-27T14:50:00Z,100
2024-11-27T14:51:00Z,12
2024-11-27T14:53:00Z,13
2024-11-27T14:54:00Z,25
2024-11-27T14:59:00Z,87
2024-11-27T15:00:00Z,93
2024-11-27T15:01:00Z,39
2024-11-27T15:03:00Z,8
2024-11-27T15:47:00Z,8
2024-11-27T15:53:00Z,17
2024-11-27T16:00:00Z,6
2024-11-27T16:07:00Z,14
2024-11-27T16:20:00Z,5
2024-11-27T16:24:00Z,9
2024-11-27T16:32:00Z,45
2024-11-27T16:33:00Z,17
2024-11-27T16:34:00Z,19
2024-11-27T16:35:00Z,25
2024-11-27T16:36:00Z,14
2024-11-27T16:39:00Z,8
2024-11-27T16:40:00Z,109
2024-11-27T16:41:00Z,116
2024-11-27T16:42:00Z,117
2024-11-27T16:43:00Z,121
2024-11-27T16:44:00Z,114
2024-11-27T16:45:00Z,119
2024-11-27T16:46:00Z,120
2024-11-27T16:47:00Z,116
2024-11-27T16:48:00Z,122
2024-11-27T16:49:00Z,116
2024-11-27T16:50:00Z,111
2024-11-27T16:51:00Z,15
2024-11-27T16:52:00Z,9
2024-11-27T16:58:00Z,23
2024-11-27T16:59:00Z,14
2024-11-27T17:00:00Z,8
2024-11-27T17:03:00Z,14
2024-11-27T17:09:00Z,6
2024-11-27T17:12:00Z,12
2024-11-27T17:13:00Z,11
2024-11-27T17:15:00Z,21
2024-11-27T17:19:00Z,7
2024-11-27T17:22:00Z,7
2024-11-27T17:23:00Z,10
2024-11-27T17:24:00Z,80
2024-11-27T17:25:00Z,92
2024-11-27T17:28:00Z,89
2024-11-27T17:29:00Z,134
2024-11-27T17:30:00Z,59
2024-11-27T17:31:00Z,17
2024-11-27T17:36:00Z,11
2024-11-27T17:37:00Z,107
2024-11-27T17:38:00Z,68
2024-11-27T17:39:00Z,101
2024-11-27T17:40:00Z,114
2024-11-27T17:41:00Z,111
2024-11-27T17:42:00Z,114
2024-11-27T17:43:00Z,115
2024-11-27T17:44:00Z,113
2024-11-27T17:45:00Z,115
2024-11-27T17:46:00Z,113
2024-11-27T17:47:00Z,116
2024-11-27T17:48:00Z,101
2024-11-27T17:49:00Z,73
2024-11-27T17:50:00Z,59
2024-11-27T17:51:00Z,31
2024-11-27T17:52:00Z,42
2024-11-27T17:53:00Z,43
2024-11-27T17:54:00Z,72
2024-11-27T17:55:00Z,37
2024-11-27T17:56:00Z,4
2024-11-27T17:57:00Z,73
2024-11-27T17:58:00Z,38
2024-11-27T17:59:00Z,70
2024-11-27T18:00:00Z,43
2024-11-27T18:07:00Z,28
2024-11-27T18:08:00Z,21
2024-11-27T18:09:00Z,5
2024-11-27T18:10:00Z,4
2024-11-27T18:14:00Z,16
2024-11-27T18:15:00Z,5
2024-11-27T18:16:00Z,25
2024-11-27T18:21:00Z,15
2024-11-27T18:22:00Z,25
2024-11-27T18:23:00Z,32
2024-11-27T18:25:00Z,35
2024-11-27T18:26:00Z,52
2024-11-27T18:27:00Z,18
2024-11-27T18:29:00Z,15
2024-11-27T18:30:00Z,35
2024-11-27T18:31:00Z,30
2024-11-27T18:32:00Z,12
2024-11-27T18:33:00Z,37
2024-11-27T18:34:00Z,28
2024-11-27T18:35:00Z,9
2024-11-27T18:36:00Z,16
2024-11-27T18:37:00Z,23
2024-11-27T18:38:00Z,42
2024-11-27T18:39:00Z,22
2024-11-27T18:40:00Z,12
2024-11-27T19:11:00Z,13
2024-11-27T19:12:00Z,4
2024-11-27T19:15:00Z,7
2024-11-27T19:16:00Z,10
2024-11-27T19:30:00Z,35
2024-11-27T19:31:00Z,8
2024-11-27T19:32:00Z,26
2024-11-27T19:35:00Z,6
2024-11-27T19:36:00Z,54
2024-11-27T19:37:00Z,92
2024-11-27T19:38:00Z,26
2024-11-27T19:39:00Z,43
2024-11-27T19:40:00Z,120
2024-11-27T19:41:00Z,120
2024-11-27T19:42:00Z,126
2024-11-27T19:43:00Z,114
2024-11-27T19:44:00Z,64
2024-11-27T19:45:00Z,113
2024-11-27T19:46:00Z,39
2024-11-27T19:47:00Z,19
2024-11-27T19:48:00Z,93
2024-11-27T19:49:00Z,25
2024-11-27T19:50:00Z,19
2024-11-27T19:51:00Z,10
2024-11-27T19:52:00Z,23
2024-11-27T19:53:00Z,93
2024-11-27T19:54:00Z,17
2024-11-27T19:55:00Z,78
2024-11-27T19:56:00Z,68
2024-11-27T19:57:00Z,109
2024-11-27T19:58:00Z,122
2024-11-27T19:59:00Z,119
2024-11-27T20:00:00Z,125
2024-11-27T20:01:00Z,119
2024-11-27T20:02:00Z,121
2024-11-27T20:03:00Z,96
2024-11-27T20:04:00Z,29
2024-11-27T20:05:00Z,12
2024-11-27T20:08:00Z,45
2024-11-27T20:09:00Z,8
2024-11-27T20:12:00Z,5
2024-11-27T20:14:00Z,16
2024-11-27T20:16:00Z,7
2024-11-27T20:17:00Z,44
2024-11-27T20:18:00Z,16
2024-11-27T20:19:00Z,4
2024-11-27T20:20:00Z,17
2024-11-27T20:24:00Z,19
2024-11-27T20:25:00Z,11
2024-11-27T20:28:00Z,6
2024-11-27T20:29:00Z,9
2024-11-27T20:41:00Z,5
2024-11-27T20:42:00Z,8
2024-11-27T20:45:00Z,7
2024-11-27T20:46:00Z,6
2024-11-27T20:48:00Z,6
2024-11-27T20:50:00Z,19
2024-11-27T20:51:00Z,11
2024-11-27T20:56:00Z,11
2024-11-27T20:59:00Z,14
2024-11-27T21:00:00Z,33
2024-11-27T21:01:00Z,28
2024-11-27T21:02:00Z,13
2024-11-27T21:05:00Z,8
2024-11-27T21:06:00Z,14
2024-11-27T21:09:00Z,7
2024-11-27T21:10:00Z,16
2024-11-27T21:11:00Z,25
2024-11-27T21:12:00Z,25
2024-11-27T21:13:00Z,22
2024-11-27T21:14:00Z,7
2024-11-27T21:19:00Z,6
2024-11-27T21:20:00Z,12
2024-11-27T21:21:00Z,16
2024-11-27T21:23:00Z,32
2024-11-27T21:24:00Z,42
2024-11-27T21:28:00Z,12
2024-11-27T21:29:00Z,11
2024-11-27T21:32:00Z,18
2024-11-27T21:33:00Z,8
2024-11-27T21:39:00Z,10
2024-11-27T21:41:00Z,6
2024-11-27T21:42:00Z,7
2024-11-27T21:45:00Z,11
2024-11-27T21:46:00Z,18
2024-11-27T21:47:00Z,8
2024-11-27T21:48:00Z,16
2024-11-27T21:49:00Z,9
2024-11-27T21:50:00Z,37
2024-11-27T21:51:00Z,31
2024-11-27T21:53:00Z,9
2024-11-27T21:54:00Z,43
2024-11-27T21:55:00Z,30
2024-11-27T21:56:00Z,17
2024-11-27T21:57:00Z,17
2024-11-27T21:58:00Z,14
2024-11-27T21:59:00Z,21
2024-11-27T22:01:00Z,13
2024-11-27T22:05:00Z,45
2024-11-27T22:06:00Z,20
2024-11-27T22:07:00Z,21
2024-11-27T22:09:00Z,31
2024-11-27T22:10:00Z,28
2024-11-27T22:11:00Z,109
2024-11-27T22:12:00Z,114
2024-11-27T22:13:00Z,120
2024-11-27T22:14:00Z,114
2024-11-27T22:15:00Z,35
2024-11-27T22:17:00Z,68
2024-11-27T22:18:00Z,121
2024-11-27T22:19:00Z,89
2024-11-27T22:20:00Z,13
2024-11-27T22:21:00Z,29
2024-11-27T22:23:00Z,21
2024-11-27T22:24:00Z,20
2024-11-27T22:27:00Z,26
2024-11-27T22:28:00Z,9
2024-11-27T22:29:00Z,15
2024-11-27T22:30:00Z,14
2024-11-27T22:31:00Z,20
2024-11-27T22:32:00Z,8
2024-11-27T22:33:00Z,15
2024-11-27T22:34:00Z,94
2024-11-27T22:35:00Z,103
2024-11-27T22:36:00Z,79
2024-11-27T22:37:00Z,47
2024-11-27T22:38:00Z,110
2024-11-27T22:39:00Z,107
2024-11-27T22:40:00Z,22
2024-11-27T22:43:00Z,23
2024-11-27T22:44:00Z,15
2024-11-27T22:48:00Z,8
2024-11-27T22:50:00Z,11
2024-11-27T22:51:00Z,41
2024-11-27T22:52:00Z,16
2024-11-27T22:53:00Z,30
2024-11-27T22:54:00Z,6
2024-11-27T22:56:00Z,6
2024-11-27T22:57:00Z,25
2024-11-27T23:04:00Z,16
2024-11-27T23:05:00Z,6
2024-11-27T23:06:00Z,7
2024-11-27T23:07:00Z,44
2024-11-27T23:08:00Z,13
2024-11-27T23:09:00Z,44
2024-11-27T23:10:00Z,51
2024-11-27T23:11:00Z,35
2024-11-27T23:14:00Z,22
2024-11-27T23:16:00Z,55
2024-11-27T23:17:00Z,12
2024-11-27T23:18:00Z,17
2024-11-27T23:19:00Z,42
2024-11-27T23:22:00Z,6
2024-11-27T23:23:00Z,6
2024-11-27T23:24:00Z,48
2024-11-27T23:27:00Z,16
2024-11-27T23:28:00Z,22
2024-11-27T23:31:00Z,9
2024-11-27T23:32:00Z,30
2024-11-27T23:33:00Z,7
2024-11-27T23:35:00Z,39
2024-11-27T23:36:00Z,26
2024-11-27T23:37:00Z,19
2024-11-27T23:38:00Z,62
2024-11-27T23:39:00Z,21
2024-11-27T23:42:00Z,35
2024-11-27T23:43:00Z,64
2024-11-27T23:44:00Z,20
2024-11-27T23:45:00Z,54
2024-11-27T23:54:00Z,53
2024-11-27T23:55:00Z,23
2024-11-27T23:56:00Z,26
2024-11-27T23:58:00Z,17
