timestamp,distance
2024-11-27T00:18:00Z,9.39
2024-11-27T00:24:00Z,14.76
2024-11-27T00:33:00Z,7.38
2024-11-27T00:52:00Z,8.72
2024-11-27T01:05:00Z,26.84
2024-11-27T01:06:00Z,2.68
2024-11-27T01:55:00Z,4.03
2024-11-27T02:19:00Z,9.39
2024-11-27T08:09:00Z,4.03
2024-11-27T08:10:00Z,18.79
2024-11-27T08:11:00Z,2.68
2024-11-27T09:33:00Z,2.68
2024-11-27T09:53:00Z,28.85
2024-11-27T09:54:00Z,8.72
2024-11-27T09:55:00Z,5.37
2024-11-27T09:59:00Z,5.37
2024-11-27T10:02:00Z,9.39
2024-11-27T10:04:00Z,14.09
2024-11-27T10:05:00Z,14.09
2024-11-27T10:06:00Z,14.09
2024-11-27T10:07:00Z,8.72
2024-11-27T10:08:00Z,8.72
2024-11-27T10:09:00Z,16.1
2024-11-27T10:10:00Z,2.68
2024-11-27T10:11:00Z,4.7
2024-11-27T10:12:00Z,2.68
2024-11-27T10:14:00Z,36.91
2024-11-27T10:15:00Z,28.18
2024-11-27T10:16:00Z,15.43
2024-11-27T10:29:00Z,8.05
2024-11-27T10:41:00Z,716.18
2024-11-27T10:42:00Z,3.36
2024-11-27T10:43:00Z,41.6
2024-11-27T10:44:00Z,47.64
2024-11-27T10:45:00Z,44.96
2024-11-27T10:46:00Z,14.09
2024-11-27T10:47:00Z,26.84
2024-11-27T10:48:00Z,16.1
2024-11-27T10:49:00Z,21.47
2024-11-27T10:50:00Z,9.39
2024-11-27T10:51:00Z,22.81
2024-11-27T10:53:00Z,13.42
2024-11-27T10:55:00Z,6.71
2024-11-27T10:57:00Z,14.09
2024-11-27T10:58:00Z,68.44
2024-11-27T10:59:00Z,81.86
2024-11-27T11:00:00Z,38.92
2024-11-27T11:01:00Z,9.39
2024-11-27T11:03:00Z,14.76
2024-11-27T11:09:00Z,8.05
2024-11-27T11:11:00Z,15.43
2024-11-27T11:17:00Z,5.37
2024-11-27T11:26:00Z,4.7
2024-11-27T11:29:00Z,4.7
2024-11-27T11:32:00Z,3.36
2024-11-27T11:35:00Z,5.37
2024-11-27T11:37:00Z,6.04
2024-11-27T12:04:00Z,5.37
2024-11-27T12:07:00Z,12.08
2024-11-27T12:12:00Z,6.71
2024-11-27T12:13:00Z,6.04
2024-11-27T12:18:00Z,25.5
2024-11-27T12:19:00Z,39.59
2024-11-27T12:20:00Z,71.13
2024-11-27T12:21:00Z,46.97
2024-11-27T12:22:00Z,40.93
2024-11-27T12:23:00Z,22.14
2024-11-27T12:24:00Z,27.51
2024-11-27T12:25:00Z,29.52
2024-11-27T12:26:00Z,36.91
2024-11-27T12:27:00Z,19.46
2024-11-27T12:28:00Z,38.92
2024-11-27T12:30:00Z,16.78
2024-11-27T12:33:00Z,7.38
2024-11-27T12:37:00Z,10.74
2024-11-27T12:38:00Z,31.54
2024-11-27T12:39:00Z,74.48
2024-11-27T12:40:00Z,80.52
2024-11-27T12:41:00Z,81.19
2024-11-27T12:42:00Z,107.9
2024-11-27T12:43:00Z,128.8
2024-11-27T12:44:00Z,52.1
2024-11-27T12:45:00Z,29.1
2024-11-27T12:46:00Z,79.9
2024-11-27T12:47:00Z,46.9
2024-11-27T12:48:00Z,45.0
2024-11-27T12:49:00Z,66.9
2024-11-27T12:50:00Z,50.6
2024-11-27T12:51:00Z,32.4
2024-11-27T12:52:00Z,42.4
2024-11-27T12:53:00Z,74.0
2024-11-27T12:54:00Z,67.9
2024-11-27T12:55:00Z,38.7
2024-11-27T12:56:00Z,68.4
2024-11-27T12:57:00Z,51.1
2024-11-27T12:58:00Z,39.5
2024-11-27T12:59:00Z,17.6
2024-11-27T13:00:00Z,37.6
2024-11-27T13:01:00Z,23.4
2024-11-27T13:02:00Z,40.4
2024-11-27T13:03:00Z,30.3
2024-11-27T13:04:00Z,114.4
2024-11-27T13:05:00Z,58.5
2024-11-27T13:06:00Z,131.0
2024-11-27T13:07:00Z,93.9
2024-11-27T13:08:00Z,67.7
2024-11-27T13:09:00Z,68.5
2024-11-27T13:10:00Z,83.9
2024-11-27T13:11:00Z,102.5
2024-11-27T13:12:00Z,66.5
2024-11-27T13:13:00Z,59.8
2024-11-27T13:14:00Z,109.5
2024-11-27T13:15:00Z,32.4
2024-11-27T13:16:00Z,12.6
2024-11-27T13:17:00Z,25.6
2024-11-27T13:18:00Z,107.4
2024-11-27T13:19:00Z,79.0
2024-11-27T13:20:00Z,95.2
2024-11-27T13:21:00Z,66.9
2024-11-27T13:22:00Z,83.7
2024-11-27T13:23:00Z,65.2
2024-11-27T13:24:00Z,78.1
2024-11-27T13:25:00Z,71.3
2024-11-27T13:26:00Z,84.4
2024-11-27T13:27:00Z,84.6
2024-11-27T13:28:00Z,86.2
2024-11-27T13:29:00Z,83.7
2024-11-27T13:30:00Z,86.1
2024-11-27T13:31:00Z,81.3
2024-11-27T13:32:00Z,93.6
2024-11-27T13:33:00Z,83.3
2024-11-27T13:34:00Z,93.8
2024-11-27T13:35:00Z,90.7
2024-11-27T13:36:00Z,68.9
2024-11-27T13:37:00Z,67.9
2024-11-27T13:38:00Z,89.6
2024-11-27T13:39:00Z,71.3
2024-11-27T13:40:00Z,42.1
2024-11-27T13:44:00Z,0.6
2024-11-27T13:45:00Z,34.8
2024-11-27T13:46:00Z,26.7
2024-11-27T13:47:00Z,117.7
2024-11-27T13:48:00Z,110.2
2024-11-27T13:49:00Z,102.8
2024-11-27T13:50:00Z,89.7
2024-11-27T13:51:00Z,123.1
2024-11-27T13:52:00Z,48.9
2024-11-27T13:53:00Z,112.2
2024-11-27T13:54:00Z,14.2
2024-11-27T13:55:00Z,34.8
2024-11-27T13:56:00Z,93.6
2024-11-27T13:57:00Z,102.9
2024-11-27T13:58:00Z,60.5
2024-11-27T13:59:00Z,123.5
2024-11-27T14:00:00Z,90.3
2024-11-27T14:01:00Z,78.2
2024-11-27T14:02:00Z,150.6
2024-11-27T14:03:00Z,72.1
2024-11-27T14:04:00Z,73.1
2024-11-27T14:05:00Z,79.6
2024-11-27T14:06:00Z,86.7
2024-11-27T14:07:00Z,56.7
2024-11-27T14:08:00Z,0.5
2024-11-27T14:09:00Z,0.4
2024-11-27T14:10:00Z,34.5
2024-11-27T14:11:00Z,45.6
2024-11-27T14:12:00Z,132.5
2024-11-27T14:13:00Z,59.8
2024-11-27T14:14:00Z,78.0
2024-11-27T14:15:00Z,76.1
2024-11-27T14:16:00Z,88.9
2024-11-27T14:17:00Z,66.0
2024-11-27T14:18:00Z,83.0
2024-11-27T14:19:00Z,70.3
2024-11-27T14:20:00Z,48.5
2024-11-27T14:21:00Z,27.2
2024-11-27T14:22:00Z,91.7
2024-11-27T14:23:00Z,26.5
2024-11-27T14:24:00Z,43.9
2024-11-27T14:25:00Z,29.8
2024-11-27T14:26:00Z,0.6
2024-11-27T14:27:00Z,38.25
2024-11-27T14:28:00Z,79.18
2024-11-27T14:29:00Z,35.6
2024-11-27T14:30:00Z,27.0
2024-11-27T14:31:00Z,9.7
2024-11-27T14:32:00Z,0.9
2024-11-27T14:33:00Z,3.4
2024-11-27T14:34:00Z,1.0
2024-11-27T14:35:00Z,0.4
2024-11-27T14:36:00Z,30.87
2024-11-27T14:37:00Z,14.09
2024-11-27T14:38:00Z,11.41
2024-11-27T14:39:00Z,14.09
2024-11-27T14:42:00Z,4.7
2024-11-27T14:43:00Z,0.67
2024-11-27T14:44:00Z,4.7
2024-11-27T14:45:00Z,10.07
2024-11-27T14:49:00Z,10.07
2024-11-27T14:50:00Z,67.1
2024-11-27T14:51:00Z,8.05
2024-11-27T14:53:00Z,8.72
2024-11-27T14:54:00Z,16.78
2024-11-27T14:59:00Z,58.38
2024-11-27T15:00:00Z,62.4
2024-11-27T15:01:00Z,26.17
2024-11-27T15:03:00Z,5.37
2024-11-27T15:47:00Z,5.37
2024-11-27T15:53:00Z,11.41
2024-11-27T16:00:00Z,4.03
2024-11-27T16:07:00Z,9.39
2024-11-27T16:20:00Z,3.36
2024-11-27T16:24:00Z,6.04
2024-11-27T16:32:00Z,30.2
2024-11-27T16:33:00Z,11.41
2024-11-27T16:34:00Z,12.75
2024-11-27T16:35:00Z,16.78
2024-11-27T16:36:00Z,9.39
2024-11-27T16:39:00Z,5.37
2024-11-27T16:40:00Z,73.14
2024-11-27T16:41:00Z,77.84
2024-11-27T16:42:00Z,19.3
2024-11-27T16:43:00Z,27.5
2024-11-27T16:44:00Z,25.3
2024-11-27T16:45:00Z,27.0
2024-11-27T16:46:00Z,27.5
2024-11-27T16:47:00Z,26.1
2024-11-27T16:48:00Z,27.9
2024-11-27T16:49:00Z,26.3
2024-11-27T16:50:00Z,24.9
2024-11-27T16:51:00Z,4.4
2024-11-27T16:52:00Z,0.6
2024-11-27T16:58:00Z,15.43
2024-11-27T16:59:00Z,9.39
2024-11-27T17:00:00Z,5.37
2024-11-27T17:03:00Z,9.39
2024-11-27T17:09:00Z,4.03
2024-11-27T17:12:00Z,8.05
2024-11-27T17:13:00Z,7.38
2024-11-27T17:15:00Z,14.09
2024-11-27T17:19:00Z,4.7
2024-11-27T17:22:00Z,4.7
2024-11-27T17:23:00Z,6.71
2024-11-27T17:24:00Z,53.68
2024-11-27T17:25:00Z,61.73
2024-11-27T17:28:00Z,59.72
2024-11-27T17:29:00Z,89.91
2024-11-27T17:30:00Z,4.4
2024-11-27T17:31:00Z,2.1
2024-11-27T17:36:00Z,7.38
2024-11-27T17:37:00Z,71.8
2024-11-27T17:38:00Z,45.63
2024-11-27T17:39:00Z,67.77
2024-11-27T17:40:00Z,2.1
2024-11-27T17:41:00Z,23.0
2024-11-27T17:42:00Z,25.1
2024-11-27T17:43:00Z,25.1
2024-11-27T17:44:00Z,24.9
2024-11-27T17:45:00Z,25.3
2024-11-27T17:46:00Z,25.1
2024-11-27T17:47:00Z,25.4
2024-11-27T17:48:00Z,22.8
2024-11-27T17:49:00Z,13.4
2024-11-27T17:50:00Z,9.8
2024-11-27T17:51:00Z,5.0
2024-11-27T17:52:00Z,7.7
2024-11-27T17:53:00Z,6.1
2024-11-27T17:54:00Z,9.4
2024-11-27T17:55:00Z,7.8
2024-11-27T17:56:00Z,0.4
2024-11-27T17:57:00Z,12.2
2024-11-27T17:58:00Z,6.9
2024-11-27T17:59:00Z,10.6
2024-11-27T18:00:00Z,8.8
2024-11-27T18:07:00Z,18.79
2024-11-27T18:08:00Z,14.09
2024-11-27T18:09:00Z,3.36
2024-11-27T18:10:00Z,2.68
2024-11-27T18:14:00Z,10.74
2024-11-27T18:15:00Z,3.36
2024-11-27T18:16:00Z,16.78
2024-11-27T18:21:00Z,10.07
2024-11-27T18:22:00Z,16.78
2024-11-27T18:23:00Z,21.47
2024-11-27T18:25:00Z,23.49
2024-11-27T18:26:00Z,34.89
2024-11-27T18:27:00Z,12.08
2024-11-27T18:29:00Z,10.07
2024-11-27T18:30:00Z,23.49
2024-11-27T18:31:00Z,20.13
2024-11-27T18:32:00Z,8.05
2024-11-27T18:33:00Z,24.83
2024-11-27T18:34:00Z,18.79
2024-11-27T18:35:00Z,6.04
2024-11-27T18:36:00Z,10.74
2024-11-27T18:37:00Z,15.43
2024-11-27T18:38:00Z,28.18
2024-11-27T18:39:00Z,14.76
2024-11-27T18:40:00Z,8.05
2024-11-27T19:11:00Z,8.72
2024-11-27T19:12:00Z,2.68
2024-11-27T19:15:00Z,4.7
2024-11-27T19:16:00Z,6.71
2024-11-27T19:30:00Z,23.49
2024-11-27T19:31:00Z,5.37
2024-11-27T19:32:00Z,17.45
2024-11-27T19:35:00Z,4.03
2024-11-27T19:36:00Z,36.23
2024-11-27T19:37:00Z,61.73
2024-11-27T19:38:00Z,17.45
2024-11-27T19:39:00Z,28.85
2024-11-27T19:40:00Z,80.52
2024-11-27T19:41:00Z,11.4
2024-11-27T19:42:00Z,28.5
2024-11-27T19:43:00Z,79.2
2024-11-27T19:44:00Z,11.8
2024-11-27T19:45:00Z,25.3
2024-11-27T19:46:00Z,6.8
2024-11-27T19:47:00Z,1.2
2024-11-27T19:48:00Z,18.9
2024-11-27T19:49:00Z,4.4
2024-11-27T19:50:00Z,1.6
2024-11-27T19:51:00Z,0.8
2024-11-27T19:52:00Z,1.8
2024-11-27T19:53:00Z,17.3
2024-11-27T19:54:00Z,0.5
2024-11-27T19:55:00Z,52.34
2024-11-27T19:56:00Z,45.63
2024-11-27T19:57:00Z,73.14
2024-11-27T19:58:00Z,16.2
2024-11-27T19:59:00Z,27.2
2024-11-27T20:00:00Z,28.4
2024-11-27T20:01:00Z,27.0
2024-11-27T20:02:00Z,27.5
2024-11-27T20:03:00Z,20.3
2024-11-27T20:04:00Z,2.4
2024-11-27T20:05:00Z,1.9
2024-11-27T20:08:00Z,30.2
2024-11-27T20:09:00Z,5.37
2024-11-27T20:12:00Z,3.36
2024-11-27T20:14:00Z,10.74
2024-11-27T20:16:00Z,4.7
2024-11-27T20:17:00Z,29.52
2024-11-27T20:18:00Z,10.74
2024-11-27T20:19:00Z,2.68
2024-11-27T20:20:00Z,11.41
2024-11-27T20:24:00Z,12.75
2024-11-27T20:25:00Z,7.38
2024-11-27T20:28:00Z,4.03
2024-11-27T20:29:00Z,6.04
2024-11-27T20:41:00Z,3.36
2024-11-27T20:42:00Z,5.37
2024-11-27T20:45:00Z,4.7
2024-11-27T20:46:00Z,4.03
2024-11-27T20:48:00Z,4.03
2024-11-27T20:50:00Z,12.75
2024-11-27T20:51:00Z,7.38
2024-11-27T20:56:00Z,7.38
2024-11-27T20:59:00Z,9.39
2024-11-27T21:00:00Z,22.14
2024-11-27T21:01:00Z,18.79
2024-11-27T21:02:00Z,8.72
2024-11-27T21:05:00Z,5.37
2024-11-27T21:06:00Z,9.39
2024-11-27T21:09:00Z,4.7
2024-11-27T21:10:00Z,10.74
2024-11-27T21:11:00Z,16.78
2024-11-27T21:12:00Z,16.78
2024-11-27T21:13:00Z,14.76
2024-11-27T21:14:00Z,4.7
2024-11-27T21:19:00Z,4.03
2024-11-27T21:20:00Z,8.05
2024-11-27T21:21:00Z,10.74
2024-11-27T21:23:00Z,21.47
2024-11-27T21:24:00Z,28.18
2024-11-27T21:28:00Z,8.05
2024-11-27T21:29:00Z,7.38
2024-11-27T21:32:00Z,12.08
2024-11-27T21:33:00Z,5.37
2024-11-27T21:39:00Z,6.71
2024-11-27T21:41:00Z,4.03
2024-11-27T21:42:00Z,4.7
2024-11-27T21:45:00Z,7.38
2024-11-27T21:46:00Z,12.08
2024-11-27T21:47:00Z,5.37
2024-11-27T21:48:00Z,10.74
2024-11-27T21:49:00Z,6.04
2024-11-27T21:50:00Z,24.83
2024-11-27T21:51:00Z,20.8
2024-11-27T21:53:00Z,6.04
2024-11-27T21:54:00Z,28.85
2024-11-27T21:55:00Z,20.13
2024-11-27T21:56:00Z,11.41
2024-11-27T21:57:00Z,11.41
2024-11-27T21:58:00Z,9.39
2024-11-27T21:59:00Z,14.09
2024-11-27T22:01:00Z,8.72
2024-11-27T22:05:00Z,30.2
2024-11-27T22:06:00Z,13.42
2024-11-27T22:07:00Z,14.09
2024-11-27T22:09:00Z,20.8
2024-11-27T22:10:00Z,18.79
2024-11-27T22:11:00Z,73.14
2024-11-27T22:12:00Z,1.2
2024-11-27T22:13:00Z,23.9
2024-11-27T22:14:00Z,25.5
2024-11-27T22:15:00Z,8.7
2024-11-27T22:17:00Z,12.6
2024-11-27T22:18:00Z,35.4
2024-11-27T22:19:00Z,61.3
2024-11-27T22:20:00Z,1.1
2024-11-27T22:21:00Z,3.3
2024-11-27T22:23:00Z,14.09
2024-11-27T22:24:00Z,13.42
2024-11-27T22:27:00Z,17.45
2024-11-27T22:28:00Z,6.04
2024-11-27T22:29:00Z,10.07
2024-11-27T22:30:00Z,9.39
2024-11-27T22:31:00Z,13.42
2024-11-27T22:32:00Z,5.37
2024-11-27T22:33:00Z,10.07
2024-11-27T22:34:00Z,63.07
2024-11-27T22:35:00Z,69.11
2024-11-27T22:36:00Z,53.01
2024-11-27T22:37:00Z,31.54
2024-11-27T22:38:00Z,73.81
2024-11-27T22:39:00Z,2.2
2024-11-27T22:40:00Z,3.9
2024-11-27T22:43:00Z,2.5
2024-11-27T22:44:00Z,0.2
2024-11-27T22:48:00Z,5.37
2024-11-27T22:50:00Z,7.38
2024-11-27T22:51:00Z,27.51
2024-11-27T22:52:00Z,10.74
2024-11-27T22:53:00Z,20.13
2024-11-27T22:54:00Z,4.03
2024-11-27T22:56:00Z,4.03
2024-11-27T22:57:00Z,16.78
2024-11-27T23:04:00Z,10.74
2024-11-27T23:05:00Z,4.03
2024-11-27T23:06:00Z,4.7
2024-11-27T23:07:00Z,29.52
2024-11-27T23:08:00Z,8.72
2024-11-27T23:09:00Z,29.52
2024-11-27T23:10:00Z,34.22
2024-11-27T23:11:00Z,23.49
2024-11-27T23:14:00Z,14.76
2024-11-27T23:16:00Z,36.91
2024-11-27T23:17:00Z,8.05
2024-11-27T23:18:00Z,11.41
2024-11-27T23:19:00Z,28.18
2024-11-27T23:22:00Z,4.03
2024-11-27T23:23:00Z,4.03
2024-11-27T23:24:00Z,32.21
2024-11-27T23:27:00Z,10.74
2024-11-27T23:28:00Z,14.76
2024-11-27T23:31:00Z,6.04
2024-11-27T23:32:00Z,20.13
2024-11-27T23:33:00Z,4.7
2024-11-27T23:35:00Z,26.17
2024-11-27T23:36:00Z,17.45
2024-11-27T23:37:00Z,12.75
2024-11-27T23:38:00Z,41.6
2024-11-27T23:39:00Z,14.09
2024-11-27T23:42:00Z,23.49
2024-11-27T23:43:00Z,42.94
2024-11-27T23:44:00Z,13.42
2024-11-27T23:45:00Z,36.23
2024-11-27T23:54:00Z,35.56
2024-11-27T23:55:00Z,15.43
2024-11-27T23:56:00Z,17.45
2024-11-27T23:58:00Z,11.41
